embedding_model,fusion_method,repeat,fold,source,layer,inner_fold,C,mean_inner_roc_auc,selected,level,model_name
model_1_all_mpnet_base_v2,early_concat,8,4,second_layer,,,0.1,0.7837347837347838,False,L4,base
model_1_all_mpnet_base_v2,early_concat,8,4,second_layer,,,1.0,0.762043512043512,False,L4,base
model_1_all_mpnet_base_v2,early_concat,8,4,second_layer,,,10.0,0.7526871276871278,False,L4,base
model_1_all_mpnet_base_v2,early_concat,8,4,second_layer,,,0.01,0.8052102218768885,True,L4,augmented
model_1_all_mpnet_base_v2,early_concat,8,4,second_layer,,,0.1,0.7826664076664077,False,L4,augmented
model_1_all_mpnet_base_v2,early_concat,8,4,second_layer,,,1.0,0.762043512043512,False,L4,augmented
model_1_all_mpnet_base_v2,early_concat,8,4,second_layer,,,10.0,0.7463847880514548,False,L4,augmented
model_1_all_mpnet_base_v2,early_concat,8,5,second_layer,,,0.01,0.7596045929379263,False,L1,base
model_1_all_mpnet_base_v2,early_concat,8,5,second_layer,,,0.1,0.7618492618492617,False,L1,base
model_1_all_mpnet_base_v2,early_concat,8,5,second_layer,,,1.0,0.7761158594491929,True,L1,base
model_1_all_mpnet_base_v2,early_concat,8,5,second_layer,,,10.0,0.7682055598722265,False,L1,base
model_1_all_mpnet_base_v2,early_concat,8,5,second_layer,,,0.01,0.8060951394284728,True,L1,augmented
model_1_all_mpnet_base_v2,early_concat,8,5,second_layer,,,0.1,0.8060951394284728,False,L1,augmented
model_1_all_mpnet_base_v2,early_concat,8,5,second_layer,,,1.0,0.8059332642665976,False,L1,augmented
model_1_all_mpnet_base_v2,early_concat,8,5,second_layer,,,10.0,0.8027281360614694,False,L1,augmented
model_1_all_mpnet_base_v2,early_concat,8,5,second_layer,,,0.01,0.7511007511007511,False,L2,base
model_1_all_mpnet_base_v2,early_concat,8,5,second_layer,,,0.1,0.7499784166450834,False,L2,base
model_1_all_mpnet_base_v2,early_concat,8,5,second_layer,,,1.0,0.7546835880169214,False,L2,base
model_1_all_mpnet_base_v2,early_concat,8,5,second_layer,,,10.0,0.7623780540447207,True,L2,base
model_1_all_mpnet_base_v2,early_concat,8,5,second_layer,,,0.01,0.7511007511007511,False,L2,augmented
model_1_all_mpnet_base_v2,early_concat,8,5,second_layer,,,0.1,0.7499784166450834,False,L2,augmented
model_1_all_mpnet_base_v2,early_concat,8,5,second_layer,,,1.0,0.7589031339031339,False,L2,augmented
model_1_all_mpnet_base_v2,early_concat,8,5,second_layer,,,10.0,0.7622161788828455,True,L2,augmented
model_1_all_mpnet_base_v2,early_concat,8,5,second_layer,,,0.01,0.8097751014417681,True,L3,base
model_1_all_mpnet_base_v2,early_concat,8,5,second_layer,,,0.1,0.8038936372269706,False,L3,base
model_1_all_mpnet_base_v2,early_concat,8,5,second_layer,,,1.0,0.7849218682552016,False,L3,base
model_1_all_mpnet_base_v2,early_concat,8,5,second_layer,,,10.0,0.7841232841232841,False,L3,base
model_1_all_mpnet_base_v2,early_concat,8,5,second_layer,,,0.01,0.8130881464214798,False,L3,augmented
model_1_all_mpnet_base_v2,early_concat,8,5,second_layer,,,0.1,0.809397392730726,False,L3,augmented
model_1_all_mpnet_base_v2,early_concat,8,5,second_layer,,,1.0,0.7949149615816283,False,L3,augmented
model_1_all_mpnet_base_v2,early_concat,8,5,second_layer,,,10.0,0.8205128205128204,True,L3,augmented
model_1_all_mpnet_base_v2,early_concat,8,5,second_layer,,,0.01,0.8425818009151342,True,L4,base
model_1_all_mpnet_base_v2,early_concat,8,5,second_layer,,,0.1,0.8324268324268326,False,L4,base
model_1_all_mpnet_base_v2,early_concat,8,5,second_layer,,,1.0,0.824570491237158,False,L4,base
model_1_all_mpnet_base_v2,early_concat,8,5,second_layer,,,10.0,0.805760597427264,False,L4,base
model_1_all_mpnet_base_v2,early_concat,8,5,second_layer,,,0.01,0.8448264698264699,True,L4,augmented
model_1_all_mpnet_base_v2,early_concat,8,5,second_layer,,,0.1,0.833603125269792,False,L4,augmented
model_1_all_mpnet_base_v2,early_concat,8,5,second_layer,,,1.0,0.8256928256928258,False,L4,augmented
model_1_all_mpnet_base_v2,early_concat,8,5,second_layer,,,10.0,0.8137248553915221,False,L4,augmented
model_1_all_mpnet_base_v2,early_concat,9,1,second_layer,,,0.01,0.7997927997927997,False,L1,base
model_1_all_mpnet_base_v2,early_concat,9,1,second_layer,,,0.1,0.7987244237244239,False,L1,base
model_1_all_mpnet_base_v2,early_concat,9,1,second_layer,,,1.0,0.7998467581800915,True,L1,base
model_1_all_mpnet_base_v2,early_concat,9,1,second_layer,,,10.0,0.7857420357420358,False,L1,base
model_1_all_mpnet_base_v2,early_concat,9,1,second_layer,,,0.01,0.8328908745575413,True,L1,augmented
model_1_all_mpnet_base_v2,early_concat,9,1,second_layer,,,0.1,0.8318224984891652,False,L1,augmented
model_1_all_mpnet_base_v2,early_concat,9,1,second_layer,,,1.0,0.8285634118967452,False,L1,augmented
model_1_all_mpnet_base_v2,early_concat,9,1,second_layer,,,10.0,0.81002331002331,False,L1,augmented
model_1_all_mpnet_base_v2,early_concat,9,1,second_layer,,,0.01,0.6896205646205648,False,L2,base
model_1_all_mpnet_base_v2,early_concat,9,1,second_layer,,,0.1,0.6885629802296469,False,L2,base
model_1_all_mpnet_base_v2,early_concat,9,1,second_layer,,,1.0,0.7151428818095485,False,L2,base
model_1_all_mpnet_base_v2,early_concat,9,1,second_layer,,,10.0,0.7504640421307087,True,L2,base
model_1_all_mpnet_base_v2,early_concat,9,1,second_layer,,,0.01,0.6941854441854444,False,L2,augmented
model_1_all_mpnet_base_v2,early_concat,9,1,second_layer,,,0.1,0.6916709833376501,False,L2,augmented
model_1_all_mpnet_base_v2,early_concat,9,1,second_layer,,,1.0,0.7355391522058188,False,L2,augmented
model_1_all_mpnet_base_v2,early_concat,9,1,second_layer,,,10.0,0.7689717689717689,True,L2,augmented
model_1_all_mpnet_base_v2,early_concat,9,1,second_layer,,,0.01,0.8164011914011914,False,L3,base
model_1_all_mpnet_base_v2,early_concat,9,1,second_layer,,,0.1,0.8200164033497367,True,L3,base
model_1_all_mpnet_base_v2,early_concat,9,1,second_layer,,,1.0,0.8181278597945264,False,L3,base
model_1_all_mpnet_base_v2,early_concat,9,1,second_layer,,,10.0,0.8106276439609773,False,L3,base
model_1_all_mpnet_base_v2,early_concat,9,1,second_layer,,,0.01,0.8197681947681948,False,L3,augmented
model_1_all_mpnet_base_v2,early_concat,9,1,second_layer,,,0.1,0.8255093671760338,True,L3,augmented
model_1_all_mpnet_base_v2,early_concat,9,1,second_layer,,,1.0,0.8183652766986101,False,L3,augmented
model_1_all_mpnet_base_v2,early_concat,9,1,second_layer,,,10.0,0.8140917724251059,False,L3,augmented
model_1_all_mpnet_base_v2,early_concat,9,1,second_layer,,,0.01,0.8293188293188294,True,L4,base
model_1_all_mpnet_base_v2,early_concat,9,1,second_layer,,,0.1,0.8247215747215746,False,L4,base
model_1_all_mpnet_base_v2,early_concat,9,1,second_layer,,,1.0,0.8066455149788484,False,L4,base
model_1_all_mpnet_base_v2,early_concat,9,1,second_layer,,,10.0,0.7799145299145298,False,L4,base
model_1_all_mpnet_base_v2,early_concat,9,1,second_layer,,,0.01,0.8304411637744972,True,L4,augmented
model_1_all_mpnet_base_v2,early_concat,9,1,second_layer,,,0.1,0.8213761547094881,False,L4,augmented
model_1_all_mpnet_base_v2,early_concat,9,1,second_layer,,,1.0,0.8078110161443496,False,L4,augmented
model_1_all_mpnet_base_v2,early_concat,9,1,second_layer,,,10.0,0.79340412673746,False,L4,augmented
model_1_all_mpnet_base_v2,early_concat,9,2,second_layer,,,0.01,0.8211603211603212,False,L1,base
model_1_all_mpnet_base_v2,early_concat,9,2,second_layer,,,0.1,0.8211603211603212,False,L1,base
model_1_all_mpnet_base_v2,early_concat,9,2,second_layer,,,1.0,0.8345851679185013,False,L1,base
model_1_all_mpnet_base_v2,early_concat,9,2,second_layer,,,10.0,0.8628377795044462,True,L1,base
model_1_all_mpnet_base_v2,early_concat,9,2,second_layer,,,0.01,0.8597405680739015,False,L1,augmented
model_1_all_mpnet_base_v2,early_concat,9,2,second_layer,,,0.1,0.8642622809289476,False,L1,augmented
model_1_all_mpnet_base_v2,early_concat,9,2,second_layer,,,1.0,0.8728308728308729,False,L1,augmented
model_1_all_mpnet_base_v2,early_concat,9,2,second_layer,,,10.0,0.8888673055339722,True,L1,augmented
model_1_all_mpnet_base_v2,early_concat,9,2,second_layer,,,0.01,0.7260208926875594,False,L2,base
model_1_all_mpnet_base_v2,early_concat,9,2,second_layer,,,0.1,0.7335103168436502,False,L2,base
model_1_all_mpnet_base_v2,early_concat,9,2,second_layer,,,1.0,0.7684861434861435,False,L2,base
model_1_all_mpnet_base_v2,early_concat,9,2,second_layer,,,10.0,0.8007100923767592,True,L2,base
model_1_all_mpnet_base_v2,early_concat,9,2,second_layer,,,0.01,0.7304994388327722,False,L2,augmented
model_1_all_mpnet_base_v2,early_concat,9,2,second_layer,,,0.1,0.734632651299318,False,L2,augmented
model_1_all_mpnet_base_v2,early_concat,9,2,second_layer,,,1.0,0.7765151515151514,False,L2,augmented
model_1_all_mpnet_base_v2,early_concat,9,2,second_layer,,,10.0,0.8410062160062161,True,L2,augmented
model_1_all_mpnet_base_v2,early_concat,9,2,second_layer,,,0.01,0.827646119312786,True,L3,base
model_1_all_mpnet_base_v2,early_concat,9,2,second_layer,,,0.1,0.8207610290943624,False,L3,base
model_1_all_mpnet_base_v2,early_concat,9,2,second_layer,,,1.0,0.8187321937321937,False,L3,base
model_1_all_mpnet_base_v2,early_concat,9,2,second_layer,,,10.0,0.8197897781231115,False,L3,base
model_1_all_mpnet_base_v2,early_concat,9,2,second_layer,,,0.01,0.8287252870586204,False,L3,augmented
model_1_all_mpnet_base_v2,early_concat,9,2,second_layer,,,0.1,0.8229517396184063,False,L3,augmented
model_1_all_mpnet_base_v2,early_concat,9,2,second_layer,,,1.0,0.8408227574894243,False,L3,augmented
model_1_all_mpnet_base_v2,early_concat,9,2,second_layer,,,10.0,0.8586721920055252,True,L3,augmented
model_1_all_mpnet_base_v2,early_concat,9,2,second_layer,,,0.01,0.8378982128982129,False,L4,base
model_1_all_mpnet_base_v2,early_concat,9,2,second_layer,,,0.1,0.8400133816800484,True,L4,base
model_1_all_mpnet_base_v2,early_concat,9,2,second_layer,,,1.0,0.8356427523094189,False,L4,base
model_1_all_mpnet_base_v2,early_concat,9,2,second_layer,,,10.0,0.8253367003367004,False,L4,base
model_1_all_mpnet_base_v2,early_concat,9,2,second_layer,,,0.01,0.8378982128982129,False,L4,augmented
model_1_all_mpnet_base_v2,early_concat,9,2,second_layer,,,0.1,0.8411357161357161,True,L4,augmented
model_1_all_mpnet_base_v2,early_concat,9,2,second_layer,,,1.0,0.8345743762410428,False,L4,augmented
model_1_all_mpnet_base_v2,early_concat,9,2,second_layer,,,10.0,0.8273763273763274,False,L4,augmented
model_1_all_mpnet_base_v2,early_concat,9,3,second_layer,,,0.01,0.7078477078477078,True,L1,base
model_1_all_mpnet_base_v2,early_concat,9,3,second_layer,,,0.1,0.7057649140982475,False,L1,base
model_1_all_mpnet_base_v2,early_concat,9,3,second_layer,,,1.0,0.704588621255288,False,L1,base
model_1_all_mpnet_base_v2,early_concat,9,3,second_layer,,,10.0,0.6645730812397479,False,L1,base
model_1_all_mpnet_base_v2,early_concat,9,3,second_layer,,,0.01,0.7652270568937235,True,L1,augmented
model_1_all_mpnet_base_v2,early_concat,9,3,second_layer,,,0.1,0.7586549253215921,False,L1,augmented
model_1_all_mpnet_base_v2,early_concat,9,3,second_layer,,,1.0,0.7477013727013727,False,L1,augmented
model_1_all_mpnet_base_v2,early_concat,9,3,second_layer,,,10.0,0.6917681084347751,False,L1,augmented
model_1_all_mpnet_base_v2,early_concat,9,3,second_layer,,,0.01,0.6989877406544073,True,L2,base
model_1_all_mpnet_base_v2,early_concat,9,3,second_layer,,,0.1,0.677242510575844,False,L2,base
model_1_all_mpnet_base_v2,early_concat,9,3,second_layer,,,1.0,0.6573102823102822,False,L2,base
model_1_all_mpnet_base_v2,early_concat,9,3,second_layer,,,10.0,0.6206077872744539,False,L2,base
model_1_all_mpnet_base_v2,early_concat,9,3,second_layer,,,0.01,0.6989337822671157,True,L2,augmented
model_1_all_mpnet_base_v2,early_concat,9,3,second_layer,,,0.1,0.677242510575844,False,L2,augmented
model_1_all_mpnet_base_v2,early_concat,9,3,second_layer,,,1.0,0.6679940429940431,False,L2,augmented
model_1_all_mpnet_base_v2,early_concat,9,3,second_layer,,,10.0,0.6531446948113615,False,L2,augmented
model_1_all_mpnet_base_v2,early_concat,9,3,second_layer,,,0.01,0.8226171976171975,True,L3,base
model_1_all_mpnet_base_v2,early_concat,9,3,second_layer,,,0.1,0.8147608564275232,False,L3,base
model_1_all_mpnet_base_v2,early_concat,9,3,second_layer,,,1.0,0.7893788310454978,False,L3,base
model_1_all_mpnet_base_v2,early_concat,9,3,second_layer,,,10.0,0.7356254856254857,False,L3,base
model_1_all_mpnet_base_v2,early_concat,9,3,second_layer,,,0.01,0.8236855736855736,True,L3,augmented
model_1_all_mpnet_base_v2,early_concat,9,3,second_layer,,,0.1,0.8137464387464387,False,L3,augmented
model_1_all_mpnet_base_v2,early_concat,9,3,second_layer,,,1.0,0.8002784252784253,False,L3,augmented
model_1_all_mpnet_base_v2,early_concat,9,3,second_layer,,,10.0,0.7509604592937927,False,L3,augmented
model_1_all_mpnet_base_v2,early_concat,9,3,second_layer,,,0.01,0.8434019684019685,True,L4,base
model_1_all_mpnet_base_v2,early_concat,9,3,second_layer,,,0.1,0.821656738323405,False,L4,base
model_1_all_mpnet_base_v2,early_concat,9,3,second_layer,,,1.0,0.7740438573771907,False,L4,base
model_1_all_mpnet_base_v2,early_concat,9,3,second_layer,,,10.0,0.7348808598808599,False,L4,base
model_1_all_mpnet_base_v2,early_concat,9,3,second_layer,,,0.01,0.8423335923335924,True,L4,augmented
model_1_all_mpnet_base_v2,early_concat,9,3,second_layer,,,0.1,0.820588362255029,False,L4,augmented
model_1_all_mpnet_base_v2,early_concat,9,3,second_layer,,,1.0,0.7730294396961064,False,L4,augmented
model_1_all_mpnet_base_v2,early_concat,9,3,second_layer,,,10.0,0.7307152723819391,False,L4,augmented
model_1_all_mpnet_base_v2,early_concat,9,4,second_layer,,,0.01,0.7355283605283606,False,L1,base
model_1_all_mpnet_base_v2,early_concat,9,4,second_layer,,,0.1,0.7365967365967366,True,L1,base
model_1_all_mpnet_base_v2,early_concat,9,4,second_layer,,,1.0,0.7364888198221532,False,L1,base
model_1_all_mpnet_base_v2,early_concat,9,4,second_layer,,,10.0,0.7245748079081413,False,L1,base
model_1_all_mpnet_base_v2,early_concat,9,4,second_layer,,,0.01,0.7627233877233878,False,L1,augmented
model_1_all_mpnet_base_v2,early_concat,9,4,second_layer,,,0.1,0.7616550116550117,False,L1,augmented
model_1_all_mpnet_base_v2,early_concat,9,4,second_layer,,,1.0,0.7636298886298887,True,L1,augmented
model_1_all_mpnet_base_v2,early_concat,9,4,second_layer,,,10.0,0.7495251661918328,False,L1,augmented
model_1_all_mpnet_base_v2,early_concat,9,4,second_layer,,,0.01,0.5991970991970992,True,L2,base
model_1_all_mpnet_base_v2,early_concat,9,4,second_layer,,,0.1,0.5870672537339203,False,L2,base
model_1_all_mpnet_base_v2,early_concat,9,4,second_layer,,,1.0,0.5796857463524129,False,L2,base
model_1_all_mpnet_base_v2,early_concat,9,4,second_layer,,,10.0,0.5864197530864197,False,L2,base
model_1_all_mpnet_base_v2,early_concat,9,4,second_layer,,,0.01,0.604646896313563,False,L2,augmented
model_1_all_mpnet_base_v2,early_concat,9,4,second_layer,,,0.1,0.5892579642579643,False,L2,augmented
model_1_all_mpnet_base_v2,early_concat,9,4,second_layer,,,1.0,0.6077872744539411,False,L2,augmented
model_1_all_mpnet_base_v2,early_concat,9,4,second_layer,,,10.0,0.6272338772338772,True,L2,augmented
model_1_all_mpnet_base_v2,early_concat,9,4,second_layer,,,0.01,0.8158292324958992,True,L3,base
model_1_all_mpnet_base_v2,early_concat,9,4,second_layer,,,0.1,0.7951523784857119,False,L3,base
model_1_all_mpnet_base_v2,early_concat,9,4,second_layer,,,1.0,0.7477013727013727,False,L3,base
model_1_all_mpnet_base_v2,early_concat,9,4,second_layer,,,10.0,0.7089700423033757,False,L3,base
model_1_all_mpnet_base_v2,early_concat,9,4,second_layer,,,0.01,0.816951566951567,True,L3,augmented
model_1_all_mpnet_base_v2,early_concat,9,4,second_layer,,,0.1,0.7973430890097557,False,L3,augmented
model_1_all_mpnet_base_v2,early_concat,9,4,second_layer,,,1.0,0.7618600535267203,False,L3,augmented
model_1_all_mpnet_base_v2,early_concat,9,4,second_layer,,,10.0,0.7279310195976864,False,L3,augmented
model_1_all_mpnet_base_v2,early_concat,9,4,second_layer,,,0.01,0.7805728222394889,True,L4,base
model_1_all_mpnet_base_v2,early_concat,9,4,second_layer,,,0.1,0.766090391090391,False,L4,base
model_1_all_mpnet_base_v2,early_concat,9,4,second_layer,,,1.0,0.7070491237157904,False,L4,base
model_1_all_mpnet_base_v2,early_concat,9,4,second_layer,,,10.0,0.6390399723733058,False,L4,base
model_1_all_mpnet_base_v2,early_concat,9,4,second_layer,,,0.01,0.7816411983078649,True,L4,augmented
model_1_all_mpnet_base_v2,early_concat,9,4,second_layer,,,0.1,0.7672127255460589,False,L4,augmented
model_1_all_mpnet_base_v2,early_concat,9,4,second_layer,,,1.0,0.7123910040576708,False,L4,augmented
model_1_all_mpnet_base_v2,early_concat,9,4,second_layer,,,10.0,0.6581628248294915,False,L4,augmented
model_1_all_mpnet_base_v2,early_concat,9,5,second_layer,,,0.01,0.6854226020892688,False,L1,base
model_1_all_mpnet_base_v2,early_concat,9,5,second_layer,,,0.1,0.6854765604765604,False,L1,base
model_1_all_mpnet_base_v2,early_concat,9,5,second_layer,,,1.0,0.6900198566865233,True,L1,base
model_1_all_mpnet_base_v2,early_concat,9,5,second_layer,,,10.0,0.6673141673141673,False,L1,base
model_1_all_mpnet_base_v2,early_concat,9,5,second_layer,,,0.01,0.7418522835189503,True,L1,augmented
model_1_all_mpnet_base_v2,early_concat,9,5,second_layer,,,0.1,0.7418522835189503,False,L1,augmented
model_1_all_mpnet_base_v2,early_concat,9,5,second_layer,,,1.0,0.7287080203746871,False,L1,augmented
model_1_all_mpnet_base_v2,early_concat,9,5,second_layer,,,10.0,0.6925343175343176,False,L1,augmented
model_1_all_mpnet_base_v2,early_concat,9,5,second_layer,,,0.01,0.696591988258655,True,L2,base
model_1_all_mpnet_base_v2,early_concat,9,5,second_layer,,,0.1,0.6912501079167747,False,L2,base
model_1_all_mpnet_base_v2,early_concat,9,5,second_layer,,,1.0,0.693019943019943,False,L2,base
model_1_all_mpnet_base_v2,early_concat,9,5,second_layer,,,10.0,0.6619722869722869,False,L2,base
model_1_all_mpnet_base_v2,early_concat,9,5,second_layer,,,0.01,0.7031101614434947,False,L2,augmented
model_1_all_mpnet_base_v2,early_concat,9,5,second_layer,,,0.1,0.7011892428559096,False,L2,augmented
model_1_all_mpnet_base_v2,early_concat,9,5,second_layer,,,1.0,0.7147651730985064,True,L2,augmented
model_1_all_mpnet_base_v2,early_concat,9,5,second_layer,,,10.0,0.6815268065268066,False,L2,augmented
model_1_all_mpnet_base_v2,early_concat,9,5,second_layer,,,0.01,0.812721229387896,True,L3,base
model_1_all_mpnet_base_v2,early_concat,9,5,second_layer,,,0.1,0.8070016403349737,False,L3,base
model_1_all_mpnet_base_v2,early_concat,9,5,second_layer,,,1.0,0.7932638349305016,False,L3,base
model_1_all_mpnet_base_v2,early_concat,9,5,second_layer,,,10.0,0.7554821721488388,False,L3,base
model_1_all_mpnet_base_v2,early_concat,9,5,second_layer,,,0.01,0.8149119399119399,True,L3,augmented
model_1_all_mpnet_base_v2,early_concat,9,5,second_layer,,,0.1,0.8070016403349737,False,L3,augmented
model_1_all_mpnet_base_v2,early_concat,9,5,second_layer,,,1.0,0.7889363722697057,False,L3,augmented
model_1_all_mpnet_base_v2,early_concat,9,5,second_layer,,,10.0,0.7562807562807562,False,L3,augmented
model_1_all_mpnet_base_v2,early_concat,9,5,second_layer,,,0.01,0.809775101441768,False,L4,base
model_1_all_mpnet_base_v2,early_concat,9,5,second_layer,,,0.1,0.8131421048087715,True,L4,base
model_1_all_mpnet_base_v2,early_concat,9,5,second_layer,,,1.0,0.7943322109988777,False,L4,base
model_1_all_mpnet_base_v2,early_concat,9,5,second_layer,,,10.0,0.7465034965034966,False,L4,base
model_1_all_mpnet_base_v2,early_concat,9,5,second_layer,,,0.01,0.8120197703531037,False,L4,augmented
model_1_all_mpnet_base_v2,early_concat,9,5,second_layer,,,0.1,0.8131421048087715,True,L4,augmented
model_1_all_mpnet_base_v2,early_concat,9,5,second_layer,,,1.0,0.7877061210394544,False,L4,augmented
