experiment,condition,draw_id,embedding_model,fusion_method,model_level,model_name,n,auc,pr_auc,brier,log_loss,domain_variant,base_auc,augmented_auc,delta_auc,base_pr_auc,augmented_pr_auc,delta_pr_auc,base_brier,augmented_brier,delta_brier,base_log_loss,augmented_log_loss,delta_log_loss
fake_d,fake_d,13,model_2_bge_large_en_v1_5,early_concat,L3,,,,,,,Fake-D,0.6178059666431759,0.704016913319239,0.0862109466760631,0.42598755091882945,0.5329897575010837,0.10700220658225423,0.22901473079332582,0.20379090467524894,0.025223826118076886,0.6556343444793439,0.6012734162208608,0.05436092825848304
fake_d,fake_d,14,model_2_bge_large_en_v1_5,early_concat,L3,augmented,142.0,0.7134132017852949,0.5637634506561433,0.19969188257208215,0.6151722357815655,Fake-D,,,,,,,,,,,,
fake_d,fake_d,14,model_2_bge_large_en_v1_5,early_concat,L3,base,142.0,0.6549213060840968,0.4861685637643059,0.22030124259753833,0.657716344986729,Fake-D,,,,,,,,,,,,
fake_d,fake_d,14,model_2_bge_large_en_v1_5,early_concat,L3,,,,,,,Fake-D,0.6549213060840968,0.7134132017852949,0.05849189570119806,0.4861685637643059,0.5637634506561433,0.07759488689183741,0.22030124259753833,0.19969188257208215,0.020609360025456186,0.657716344986729,0.6151722357815655,0.042544109205163494
fake_d,fake_d,15,model_2_bge_large_en_v1_5,early_concat,L3,augmented,142.0,0.6896875734085037,0.47253163759931,0.2120514152466782,0.6285069895366312,Fake-D,,,,,,,,,,,,
fake_d,fake_d,15,model_2_bge_large_en_v1_5,early_concat,L3,base,142.0,0.6156918017383133,0.3830200169952488,0.24015234372561503,0.6958727732354322,Fake-D,,,,,,,,,,,,
fake_d,fake_d,15,model_2_bge_large_en_v1_5,early_concat,L3,,,,,,,Fake-D,0.6156918017383133,0.6896875734085037,0.07399577167019045,0.3830200169952488,0.47253163759931,0.0895116206040612,0.24015234372561503,0.2120514152466782,0.028100928478936832,0.6958727732354322,0.6285069895366312,0.06736578369880097
fake_d,fake_d,16,model_2_bge_large_en_v1_5,early_concat,L3,augmented,142.0,0.7331454075640121,0.5186240839810585,0.1968540956786181,0.6056007130933331,Fake-D,,,,,,,,,,,,
fake_d,fake_d,16,model_2_bge_large_en_v1_5,early_concat,L3,base,142.0,0.6755931407094198,0.4475765866499991,0.21706916046666896,0.6528200000107417,Fake-D,,,,,,,,,,,,
fake_d,fake_d,16,model_2_bge_large_en_v1_5,early_concat,L3,,,,,,,Fake-D,0.6755931407094198,0.7331454075640121,0.05755226685459236,0.4475765866499991,0.5186240839810585,0.07104749733105942,0.21706916046666896,0.1968540956786181,0.02021506478805085,0.6528200000107417,0.6056007130933331,0.04721928691740862
fake_d,fake_d,17,model_2_bge_large_en_v1_5,early_concat,L3,augmented,142.0,0.7371388301620859,0.508301831455081,0.198376464380311,0.5945316350853643,Fake-D,,,,,,,,,,,,
fake_d,fake_d,17,model_2_bge_large_en_v1_5,early_concat,L3,base,142.0,0.6849894291754757,0.45123868623687885,0.21741722030211816,0.6464493148837648,Fake-D,,,,,,,,,,,,
fake_d,fake_d,17,model_2_bge_large_en_v1_5,early_concat,L3,,,,,,,Fake-D,0.6849894291754757,0.7371388301620859,0.05214940098661025,0.45123868623687885,0.508301831455081,0.05706314521820216,0.21741722030211816,0.198376464380311,0.01904075592180715,0.6464493148837648,0.5945316350853643,0.05191767979840045
fake_d,fake_d,18,model_2_bge_large_en_v1_5,early_concat,L3,augmented,142.0,0.6276720695325345,0.4224991487468666,0.2298215263395253,0.6618436777563158,Fake-D,,,,,,,,,,,,
fake_d,fake_d,18,model_2_bge_large_en_v1_5,early_concat,L3,base,142.0,0.546394174301151,0.3476482619548358,0.2550098431881234,0.7179535660264251,Fake-D,,,,,,,,,,,,
fake_d,fake_d,18,model_2_bge_large_en_v1_5,early_concat,L3,,,,,,,Fake-D,0.546394174301151,0.6276720695325345,0.08127789523138351,0.3476482619548358,0.4224991487468666,0.07485088679203084,0.2550098431881234,0.2298215263395253,0.025188316848598125,0.7179535660264251,0.6618436777563158,0.05610988827010932
fake_d,fake_d,19,model_2_bge_large_en_v1_5,early_concat,L3,augmented,142.0,0.7500587268029129,0.5899547379766189,0.18567354251943077,0.5523574652442258,Fake-D,,,,,,,,,,,,
fake_d,fake_d,19,model_2_bge_large_en_v1_5,early_concat,L3,base,142.0,0.6950904392764857,0.5275251134027407,0.20595012921237368,0.5982359094772711,Fake-D,,,,,,,,,,,,
fake_d,fake_d,19,model_2_bge_large_en_v1_5,early_concat,L3,,,,,,,Fake-D,0.6950904392764857,0.7500587268029129,0.05496828752642713,0.5275251134027407,0.5899547379766189,0.06242962457387824,0.20595012921237368,0.18567354251943077,0.02027658669294291,0.5982359094772711,0.5523574652442258,0.045878444233045323
fake_d,fake_d,20,model_2_bge_large_en_v1_5,early_concat,L3,augmented,142.0,0.6701902748414376,0.518615776791177,0.2100005665386352,0.633941618730085,Fake-D,,,,,,,,,,,,
fake_d,fake_d,20,model_2_bge_large_en_v1_5,early_concat,L3,base,142.0,0.5832746065304205,0.4056485965123422,0.2417730429088394,0.7052075841803987,Fake-D,,,,,,,,,,,,
fake_d,fake_d,20,model_2_bge_large_en_v1_5,early_concat,L3,,,,,,,Fake-D,0.5832746065304205,0.6701902748414376,0.08691566831101705,0.4056485965123422,0.518615776791177,0.11296718027883479,0.2417730429088394,0.2100005665386352,0.031772476370204195,0.7052075841803987,0.633941618730085,0.07126596545031372
fake_d,fake_d,21,model_2_bge_large_en_v1_5,early_concat,L3,augmented,142.0,0.7777777777777778,0.6307049981609733,0.17753563375645087,0.5358708254411887,Fake-D,,,,,,,,,,,,
fake_d,fake_d,21,model_2_bge_large_en_v1_5,early_concat,L3,base,142.0,0.7268029128494244,0.5135246149292644,0.20003021800288334,0.5859007981692163,Fake-D,,,,,,,,,,,,
fake_d,fake_d,21,model_2_bge_large_en_v1_5,early_concat,L3,,,,,,,Fake-D,0.7268029128494244,0.7777777777777778,0.05097486492835335,0.5135246149292644,0.6307049981609733,0.11718038323170887,0.20003021800288334,0.17753563375645087,0.02249458424643247,0.5859007981692163,0.5358708254411887,0.05002997272802756
fake_d,fake_d,22,model_2_bge_large_en_v1_5,early_concat,L3,augmented,142.0,0.7289170777542872,0.5615297026190641,0.19649833052091098,0.58082689690102,Fake-D,,,,,,,,,,,,
fake_d,fake_d,22,model_2_bge_large_en_v1_5,early_concat,L3,base,142.0,0.6730091613812543,0.46362883405201993,0.2202406940595804,0.6381547182241752,Fake-D,,,,,,,,,,,,
fake_d,fake_d,22,model_2_bge_large_en_v1_5,early_concat,L3,,,,,,,Fake-D,0.6730091613812543,0.7289170777542872,0.05590791637303283,0.46362883405201993,0.5615297026190641,0.09790086856704416,0.2202406940595804,0.19649833052091098,0.02374236353866943,0.6381547182241752,0.58082689690102,0.05732782132315528
fake_d,fake_d,23,model_2_bge_large_en_v1_5,early_concat,L3,augmented,142.0,0.7338501291989664,0.5951737161535535,0.19378736211973457,0.5717961097272463,Fake-D,,,,,,,,,,,,
fake_d,fake_d,23,model_2_bge_large_en_v1_5,early_concat,L3,base,142.0,0.6499882546394175,0.4669483981469207,0.223345577233261,0.6372483470501714,Fake-D,,,,,,,,,,,,
fake_d,fake_d,23,model_2_bge_large_en_v1_5,early_concat,L3,,,,,,,Fake-D,0.6499882546394175,0.7338501291989664,0.08386187455954897,0.4669483981469207,0.5951737161535535,0.12822531800663284,0.223345577233261,0.19378736211973457,0.029558215113526437,0.6372483470501714,0.5717961097272463,0.06545223732292516
fake_d,fake_d,24,model_2_bge_large_en_v1_5,early_concat,L3,augmented,142.0,0.7016678412027249,0.5702803829858355,0.2022528735795795,0.5941395248345404,Fake-D,,,,,,,,,,,,
fake_d,fake_d,24,model_2_bge_large_en_v1_5,early_concat,L3,base,142.0,0.6149870801033592,0.4128251891232122,0.22644515141286542,0.6431364026443682,Fake-D,,,,,,,,,,,,
fake_d,fake_d,24,model_2_bge_large_en_v1_5,early_concat,L3,,,,,,,Fake-D,0.6149870801033592,0.7016678412027249,0.08668076109936562,0.4128251891232122,0.5702803829858355,0.1574551938626233,0.22644515141286542,0.2022528735795795,0.024192277833285925,0.6431364026443682,0.5941395248345404,0.048996877809827866
fake_d,fake_d,25,model_2_bge_large_en_v1_5,early_concat,L3,augmented,142.0,0.7181113460183227,0.6113834545870677,0.19901410782505063,0.5848310744976354,Fake-D,,,,,,,,,,,,
fake_d,fake_d,25,model_2_bge_large_en_v1_5,early_concat,L3,base,142.0,0.6725393469579516,0.5061525874664752,0.21881198784019337,0.6324587440657397,Fake-D,,,,,,,,,,,,
fake_d,fake_d,25,model_2_bge_large_en_v1_5,early_concat,L3,,,,,,,Fake-D,0.6725393469579516,0.7181113460183227,0.04557199906037113,0.5061525874664752,0.6113834545870677,0.10523086712059249,0.21881198784019337,0.19901410782505063,0.019797880015142738,0.6324587440657397,0.5848310744976354,0.04762766956810427
fake_d,fake_d,26,model_2_bge_large_en_v1_5,early_concat,L3,augmented,142.0,0.7070707070707071,0.5336546281187077,0.20433735355877045,0.6637036981986094,Fake-D,,,,,,,,,,,,
fake_d,fake_d,26,model_2_bge_large_en_v1_5,early_concat,L3,base,142.0,0.6791167488841907,0.474985573280097,0.21751760152272848,0.7046316483903879,Fake-D,,,,,,,,,,,,
fake_d,fake_d,26,model_2_bge_large_en_v1_5,early_concat,L3,,,,,,,Fake-D,0.6791167488841907,0.7070707070707071,0.02795395818651636,0.474985573280097,0.5336546281187077,0.05866905483861068,0.21751760152272848,0.20433735355877045,0.01318024796395803,0.7046316483903879,0.6637036981986094,0.04092795019177853
fake_d,fake_d,27,model_2_bge_large_en_v1_5,early_concat,L3,augmented,142.0,0.7434813248766737,0.5336513244800987,0.19482652325402006,0.57843457630531,Fake-D,,,,,,,,,,,,
fake_d,fake_d,27,model_2_bge_large_en_v1_5,early_concat,L3,base,142.0,0.6798214705191449,0.4731432777340697,0.21607105908491314,0.6294735309505411,Fake-D,,,,,,,,,,,,
fake_d,fake_d,27,model_2_bge_large_en_v1_5,early_concat,L3,,,,,,,Fake-D,0.6798214705191449,0.7434813248766737,0.06365985435752886,0.4731432777340697,0.5336513244800987,0.06050804674602894,0.21607105908491314,0.19482652325402006,0.021244535830893085,0.6294735309505411,0.57843457630531,0.051038954645231116
fake_d,fake_d,28,model_2_bge_large_en_v1_5,early_concat,L3,augmented,142.0,0.7004933051444681,0.5139509279650134,0.20688841297174004,0.6327834666175239,Fake-D,,,,,,,,,,,,
fake_d,fake_d,28,model_2_bge_large_en_v1_5,early_concat,L3,base,142.0,0.6354240075170307,0.4258859380961393,0.22853321151411496,0.6754665920309255,Fake-D,,,,,,,,,,,,
fake_d,fake_d,28,model_2_bge_large_en_v1_5,early_concat,L3,,,,,,,Fake-D,0.6354240075170307,0.7004933051444681,0.0650692976274374,0.4258859380961393,0.5139509279650134,0.08806498986887412,0.22853321151411496,0.20688841297174004,0.021644798542374916,0.6754665920309255,0.6327834666175239,0.04268312541340158
fake_d,fake_d,29,model_2_bge_large_en_v1_5,early_concat,L3,augmented,142.0,0.7014329339910734,0.5321510914961791,0.19995229384124225,0.5947613527700919,Fake-D,,,,,,,,,,,,
fake_d,fake_d,29,model_2_bge_large_en_v1_5,early_concat,L3,base,142.0,0.6166314305849189,0.44769360590886975,0.22633458845348467,0.6472827870673705,Fake-D,,,,,,,,,,,,
fake_d,fake_d,29,model_2_bge_large_en_v1_5,early_concat,L3,,,,,,,Fake-D,0.6166314305849189,0.7014329339910734,0.08480150340615455,0.44769360590886975,0.5321510914961791,0.08445748558730937,0.22633458845348467,0.19995229384124225,0.026382294612242424,0.6472827870673705,0.5947613527700919,0.052521434297278624
fake_d,fake_d,30,model_2_bge_large_en_v1_5,early_concat,L3,augmented,142.0,0.702842377260982,0.5264422923945258,0.20583402414752208,0.5980037852600713,Fake-D,,,,,,,,,,,,
fake_d,fake_d,30,model_2_bge_large_en_v1_5,early_concat,L3,base,142.0,0.6168663377965704,0.4200178131898542,0.23163252523652905,0.6538007326253645,Fake-D,,,,,,,,,,,,
fake_d,fake_d,30,model_2_bge_large_en_v1_5,early_concat,L3,,,,,,,Fake-D,0.6168663377965704,0.702842377260982,0.08597603946441157,0.4200178131898542,0.5264422923945258,0.10642447920467157,0.23163252523652905,0.20583402414752208,0.02579850108900697,0.6538007326253645,0.5980037852600713,0.05579694736529328
fake_d,fake_d,31,model_2_bge_large_en_v1_5,early_concat,L3,augmented,142.0,0.6664317594550152,0.47700891407568424,0.21538269206366106,0.6339557098890306,Fake-D,,,,,,,,,,,,
fake_d,fake_d,31,model_2_bge_large_en_v1_5,early_concat,L3,base,142.0,0.6267324406859291,0.4055755065931437,0.2311058618777723,0.6712761380955712,Fake-D,,,,,,,,,,,,
fake_d,fake_d,31,model_2_bge_large_en_v1_5,early_concat,L3,,,,,,,Fake-D,0.6267324406859291,0.6664317594550152,0.039699318769086056,0.4055755065931437,0.47700891407568424,0.07143340748254057,0.2311058618777723,0.21538269206366106,0.015723169814111232,0.6712761380955712,0.6339557098890306,0.03732042820654058
fake_d,fake_d,32,model_2_bge_large_en_v1_5,early_concat,L3,augmented,142.0,0.7864693446088795,0.6382245851301263,0.17360806464909143,0.5327251629830927,Fake-D,,,,,,,,,,,,
fake_d,fake_d,32,model_2_bge_large_en_v1_5,early_concat,L3,base,142.0,0.7420718816067653,0.5546851493330578,0.19463015946119874,0.5803184472691132,Fake-D,,,,,,,,,,,,
fake_d,fake_d,32,model_2_bge_large_en_v1_5,early_concat,L3,,,,,,,Fake-D,0.7420718816067653,0.7864693446088795,0.044397463002114224,0.5546851493330578,0.6382245851301263,0.08353943579706846,0.19463015946119874,0.17360806464909143,0.021022094812107317,0.5803184472691132,0.5327251629830927,0.0475932842860205
fake_d,fake_d,33,model_2_bge_large_en_v1_5,early_concat,L3,augmented,142.0,0.6906272022551093,0.5633050755331943,0.21187511282952207,0.6596828034910511,Fake-D,,,,,,,,,,,,
fake_d,fake_d,33,model_2_bge_large_en_v1_5,early_concat,L3,base,142.0,0.6558609349307023,0.5029345224695286,0.22851888393693232,0.6982966784060134,Fake-D,,,,,,,,,,,,
fake_d,fake_d,33,model_2_bge_large_en_v1_5,early_concat,L3,,,,,,,Fake-D,0.6558609349307023,0.6906272022551093,0.03476626732440702,0.5029345224695286,0.5633050755331943,0.06037055306366568,0.22851888393693232,0.21187511282952207,0.01664377110741025,0.6982966784060134,0.6596828034910511,0.038613874914962265
fake_d,fake_d,34,model_2_bge_large_en_v1_5,early_concat,L3,augmented,142.0,0.7260981912144703,0.546298519086808,0.1971045923008721,0.6067265624529264,Fake-D,,,,,,,,,,,,
fake_d,fake_d,34,model_2_bge_large_en_v1_5,early_concat,L3,base,142.0,0.6584449142588678,0.46671638983525743,0.21951157051122472,0.6655229658798808,Fake-D,,,,,,,,,,,,
fake_d,fake_d,34,model_2_bge_large_en_v1_5,early_concat,L3,,,,,,,Fake-D,0.6584449142588678,0.7260981912144703,0.06765327695560253,0.46671638983525743,0.546298519086808,0.07958212925155062,0.21951157051122472,0.1971045923008721,0.02240697821035262,0.6655229658798808,0.6067265624529264,0.05879640342695436
fake_d,fake_d,35,model_2_bge_large_en_v1_5,early_concat,L3,augmented,142.0,0.6894526661968522,0.5367286797977472,0.2064916601404259,0.6103302452904872,Fake-D,,,,,,,,,,,,
fake_d,fake_d,35,model_2_bge_large_en_v1_5,early_concat,L3,base,142.0,0.6272022551092319,0.43632177122592186,0.22911180614510865,0.6612457211491142,Fake-D,,,,,,,,,,,,
fake_d,fake_d,35,model_2_bge_large_en_v1_5,early_concat,L3,,,,,,,Fake-D,0.6272022551092319,0.6894526661968522,0.062250411087620305,0.43632177122592186,0.5367286797977472,0.10040690857182533,0.22911180614510865,0.2064916601404259,0.022620146004682762,0.6612457211491142,0.6103302452904872,0.05091547585862699
fake_d,fake_d,36,model_2_bge_large_en_v1_5,early_concat,L3,augmented,142.0,0.6636128729151985,0.5373732674454222,0.21546782638625878,0.636504204488247,Fake-D,,,,,,,,,,,,
fake_d,fake_d,36,model_2_bge_large_en_v1_5,early_concat,L3,base,142.0,0.6335447498238197,0.47174880446764367,0.22905232249935065,0.6705783843678418,Fake-D,,,,,,,,,,,,
fake_d,fake_d,36,model_2_bge_large_en_v1_5,early_concat,L3,,,,,,,Fake-D,0.6335447498238197,0.6636128729151985,0.03006812309137885,0.47174880446764367,0.5373732674454222,0.06562446297777857,0.22905232249935065,0.21546782638625878,0.01358449611309187,0.6705783843678418,0.636504204488247,0.034074179879594824
fake_d,fake_d,37,model_2_bge_large_en_v1_5,early_concat,L3,augmented,142.0,0.7707305614282358,0.6127250854563341,0.18845139636040006,0.5648140479939369,Fake-D,,,,,,,,,,,,
fake_d,fake_d,37,model_2_bge_large_en_v1_5,early_concat,L3,base,142.0,0.7218698614047451,0.5199452422073093,0.21115383744328622,0.6305324314371369,Fake-D,,,,,,,,,,,,
fake_d,fake_d,37,model_2_bge_large_en_v1_5,early_concat,L3,,,,,,,Fake-D,0.7218698614047451,0.7707305614282358,0.048860700023490744,0.5199452422073093,0.6127250854563341,0.09277984324902477,0.21115383744328622,0.18845139636040006,0.02270244108288616,0.6305324314371369,0.5648140479939369,0.06571838344320002
fake_d,fake_d,38,model_2_bge_large_en_v1_5,early_concat,L3,augmented,142.0,0.703547098895936,0.5232477208668819,0.2049109457719576,0.602899521740729,Fake-D,,,,,,,,,,,,
fake_d,fake_d,38,model_2_bge_large_en_v1_5,early_concat,L3,base,142.0,0.6375381724218933,0.40004746840654876,0.232074106486253,0.6681078454532843,Fake-D,,,,,,,,,,,,
fake_d,fake_d,38,model_2_bge_large_en_v1_5,early_concat,L3,,,,,,,Fake-D,0.6375381724218933,0.703547098895936,0.06600892647404277,0.40004746840654876,0.5232477208668819,0.12320025246033312,0.232074106486253,0.2049109457719576,0.02716316071429542,0.6681078454532843,0.602899521740729,0.06520832371255525
fake_d,fake_d,39,model_2_bge_large_en_v1_5,early_concat,L3,augmented,142.0,0.7260981912144703,0.5709093053533305,0.19208438917151843,0.5754815920634632,Fake-D,,,,,,,,,,,,
fake_d,fake_d,39,model_2_bge_large_en_v1_5,early_concat,L3,base,142.0,0.6687808315715292,0.4770466577072502,0.21434101524672355,0.6285005519651741,Fake-D,,,,,,,,,,,,
fake_d,fake_d,39,model_2_bge_large_en_v1_5,early_concat,L3,,,,,,,Fake-D,0.6687808315715292,0.7260981912144703,0.057317359642941046,0.4770466577072502,0.5709093053533305,0.09386264764608032,0.21434101524672355,0.19208438917151843,0.02225662607520512,0.6285005519651741,0.5754815920634632,0.053018959901710905
fake_d,fake_d,40,model_2_bge_large_en_v1_5,early_concat,L3,augmented,142.0,0.7204604181348367,0.5567504600971044,0.2004798589537561,0.5898947428549421,Fake-D,,,,,,,,,,,,
fake_d,fake_d,40,model_2_bge_large_en_v1_5,early_concat,L3,base,142.0,0.636128729151985,0.428529603723523,0.22993322947215494,0.649143938865677,Fake-D,,,,,,,,,,,,
fake_d,fake_d,40,model_2_bge_large_en_v1_5,early_concat,L3,,,,,,,Fake-D,0.636128729151985,0.7204604181348367,0.0843316889828517,0.428529603723523,0.5567504600971044,0.12822085637358138,0.22993322947215494,0.2004798589537561,0.02945337051839883,0.649143938865677,0.5898947428549421,0.05924919601073486
fake_d,fake_d,41,model_2_bge_large_en_v1_5,early_concat,L3,augmented,142.0,0.7434813248766737,0.6427463186143578,0.1839609685071919,0.6381603476547797,Fake-D,,,,,,,,,,,,
fake_d,fake_d,41,model_2_bge_large_en_v1_5,early_concat,L3,base,142.0,0.7026074700493306,0.6002479413144205,0.20387971454279608,0.6852074952051834,Fake-D,,,,,,,,,,,,
fake_d,fake_d,41,model_2_bge_large_en_v1_5,early_concat,L3,,,,,,,Fake-D,0.7026074700493306,0.7434813248766737,0.04087385482734318,0.6002479413144205,0.6427463186143578,0.04249837729993733,0.20387971454279608,0.1839609685071919,0.019918746035604173,0.6852074952051834,0.6381603476547797,0.047047147550403734
fake_d,fake_d,42,model_2_bge_large_en_v1_5,early_concat,L3,augmented,142.0,0.7423067888184167,0.606007147960601,0.1841755822764044,0.5664358612520957,Fake-D,,,,,,,,,,,,
fake_d,fake_d,42,model_2_bge_large_en_v1_5,early_concat,L3,base,142.0,0.6960300681230912,0.49784875100214343,0.20480795831309007,0.606639909818397,Fake-D,,,,,,,,,,,,
fake_d,fake_d,42,model_2_bge_large_en_v1_5,early_concat,L3,,,,,,,Fake-D,0.6960300681230912,0.7423067888184167,0.04627672069532551,0.49784875100214343,0.606007147960601,0.10815839695845753,0.20480795831309007,0.1841755822764044,0.020632376036685662,0.606639909818397,0.5664358612520957,0.04020404856630133
fake_d,fake_d,43,model_2_bge_large_en_v1_5,early_concat,L3,augmented,142.0,0.6878083157152924,0.555707538071963,0.206967026747252,0.6235555275235513,Fake-D,,,,,,,,,,,,
fake_d,fake_d,43,model_2_bge_large_en_v1_5,early_concat,L3,base,142.0,0.6210946676062955,0.4679856117903227,0.2301863516087698,0.672591495940006,Fake-D,,,,,,,,,,,,
fake_d,fake_d,43,model_2_bge_large_en_v1_5,early_concat,L3,,,,,,,Fake-D,0.6210946676062955,0.6878083157152924,0.06671364810899694,0.4679856117903227,0.555707538071963,0.08772192628164033,0.2301863516087698,0.206967026747252,0.023219324861517787,0.672591495940006,0.6235555275235513,0.049035968416454745
fake_d,fake_d,44,model_2_bge_large_en_v1_5,early_concat,L3,augmented,142.0,0.7935165609584214,0.6167062375477494,0.16991169458211747,0.5287984730009876,Fake-D,,,,,,,,,,,,
fake_d,fake_d,44,model_2_bge_large_en_v1_5,early_concat,L3,base,142.0,0.7310312426591496,0.5455347463990763,0.19463567248891553,0.587173667178984,Fake-D,,,,,,,,,,,,
fake_d,fake_d,44,model_2_bge_large_en_v1_5,early_concat,L3,,,,,,,Fake-D,0.7310312426591496,0.7935165609584214,0.06248531829927173,0.5455347463990763,0.6167062375477494,0.07117149114867316,0.19463567248891553,0.16991169458211747,0.02472397790679806,0.587173667178984,0.5287984730009876,0.058375194177996415
fake_d,fake_d,45,model_2_bge_large_en_v1_5,early_concat,L3,augmented,142.0,0.6831101714822646,0.5016205223530439,0.21265781695231173,0.638359542889185,Fake-D,,,,,,,,,,,,
fake_d,fake_d,45,model_2_bge_large_en_v1_5,early_concat,L3,base,142.0,0.6175710594315246,0.4114222760178803,0.2348467041783659,0.6942169287443599,Fake-D,,,,,,,,,,,,
fake_d,fake_d,45,model_2_bge_large_en_v1_5,early_concat,L3,,,,,,,Fake-D,0.6175710594315246,0.6831101714822646,0.06553911205074003,0.4114222760178803,0.5016205223530439,0.0901982463351636,0.2348467041783659,0.21265781695231173,0.022188887226054166,0.6942169287443599,0.638359542889185,0.05585738585517497
fake_d,fake_d,46,model_2_bge_large_en_v1_5,early_concat,L3,augmented,142.0,0.7430115104533709,0.5693912916257293,0.19307698242889132,0.580023179724124,Fake-D,,,,,,,,,,,,
fake_d,fake_d,46,model_2_bge_large_en_v1_5,early_concat,L3,base,142.0,0.6859290580220813,0.4854678919970987,0.2133789803484841,0.627383674244736,Fake-D,,,,,,,,,,,,
fake_d,fake_d,46,model_2_bge_large_en_v1_5,early_concat,L3,,,,,,,Fake-D,0.6859290580220813,0.7430115104533709,0.05708245243128962,0.4854678919970987,0.5693912916257293,0.0839233996286306,0.2133789803484841,0.19307698242889132,0.02030199791959278,0.627383674244736,0.580023179724124,0.04736049452061197
fake_d,fake_d,47,model_2_bge_large_en_v1_5,early_concat,L3,augmented,142.0,0.7392529950669485,0.5751581797610429,0.19597880471727835,0.5741617259388373,Fake-D,,,,,,,,,,,,
fake_d,fake_d,47,model_2_bge_large_en_v1_5,early_concat,L3,base,142.0,0.7087150575522669,0.5059805983380018,0.2088004449684586,0.6010480761062864,Fake-D,,,,,,,,,,,,
fake_d,fake_d,47,model_2_bge_large_en_v1_5,early_concat,L3,,,,,,,Fake-D,0.7087150575522669,0.7392529950669485,0.03053793751468159,0.5059805983380018,0.5751581797610429,0.06917758142304109,0.2088004449684586,0.19597880471727835,0.012821640251180239,0.6010480761062864,0.5741617259388373,0.026886350167449113
fake_d,fake_d,48,model_2_bge_large_en_v1_5,early_concat,L3,augmented,142.0,0.7089499647639183,0.5525031649889871,0.19965417750074171,0.5896739389512915,Fake-D,,,,,,,,,,,,
fake_d,fake_d,48,model_2_bge_large_en_v1_5,early_concat,L3,base,142.0,0.6354240075170308,0.47724228498479504,0.22105577731262374,0.6331040521571689,Fake-D,,,,,,,,,,,,
fake_d,fake_d,48,model_2_bge_large_en_v1_5,early_concat,L3,,,,,,,Fake-D,0.6354240075170308,0.7089499647639183,0.07352595724688749,0.47724228498479504,0.5525031649889871,0.07526088000419207,0.22105577731262374,0.19965417750074171,0.021401599811882027,0.6331040521571689,0.5896739389512915,0.04343011320587742
fake_d,fake_d,49,model_2_bge_large_en_v1_5,early_concat,L3,augmented,142.0,0.7470049330514448,0.5438395886003708,0.19587897495312973,0.584905982078624,Fake-D,,,,,,,,,,,,
fake_d,fake_d,49,model_2_bge_large_en_v1_5,early_concat,L3,base,142.0,0.7103594080338266,0.48275393134572214,0.2102308256725056,0.6133063209511281,Fake-D,,,,,,,,,,,,
fake_d,fake_d,49,model_2_bge_large_en_v1_5,early_concat,L3,,,,,,,Fake-D,0.7103594080338266,0.7470049330514448,0.0366455250176182,0.48275393134572214,0.5438395886003708,0.061085657254648706,0.2102308256725056,0.19587897495312973,0.014351850719375864,0.6133063209511281,0.584905982078624,0.02840033887250415
fake_d,fake_d,50,model_2_bge_large_en_v1_5,early_concat,L3,augmented,142.0,0.7512332628611699,0.6527711837382917,0.1842920397864849,0.5517205423523182,Fake-D,,,,,,,,,,,,
fake_d,fake_d,50,model_2_bge_large_en_v1_5,early_concat,L3,base,142.0,0.677472398402631,0.4759358570246847,0.21488483363508754,0.6218584185703188,Fake-D,,,,,,,,,,,,
fake_d,fake_d,50,model_2_bge_large_en_v1_5,early_concat,L3,,,,,,,Fake-D,0.677472398402631,0.7512332628611699,0.07376086445853891,0.4759358570246847,0.6527711837382917,0.17683532671360697,0.21488483363508754,0.1842920397864849,0.03059279384860264,0.6218584185703188,0.5517205423523182,0.0701378762180006
fake_d,real,0,model_2_bge_large_en_v1_5,early_concat,L3,augmented,142.0,0.7634484378670425,0.6591800245716941,0.1906475093596686,0.5622273744834214,D-P,,,,,,,,,,,,
fake_d,real,0,model_2_bge_large_en_v1_5,early_concat,L3,base,142.0,0.8047921071176884,0.681333146008639,0.2012000060407114,0.5901971786790553,D-P,,,,,,,,,,,,
fake_d,real,0,model_2_bge_large_en_v1_5,early_concat,L3,,,,,,,D-P,0.8047921071176884,0.7634484378670425,-0.04134366925064592,0.681333146008639,0.6591800245716941,-0.022153121436944923,0.2012000060407114,0.1906475093596686,0.0105524966810428,0.5901971786790553,0.5622273744834214,0.027969804195633885
fake_d,fake_d,1,model_2_bge_large_en_v1_5,late_fusion,L3,augmented,142.0,0.7239840263096077,0.5637882785687651,0.22006867458796528,0.6429972593055819,Fake-D,,,,,,,,,,,,
fake_d,fake_d,1,model_2_bge_large_en_v1_5,late_fusion,L3,base,142.0,0.6779422128259337,0.49536624487164316,0.24805561163396572,1.0206394079683918,Fake-D,,,,,,,,,,,,
fake_d,fake_d,1,model_2_bge_large_en_v1_5,late_fusion,L3,,,,,,,Fake-D,0.6779422128259337,0.7239840263096077,0.04604181348367398,0.49536624487164316,0.5637882785687651,0.06842203369712196,0.24805561163396572,0.22006867458796528,0.027986937046000443,1.0206394083812773,0.6429972593055819,0.3776421490756954
fake_d,fake_d,2,model_2_bge_large_en_v1_5,late_fusion,L3,augmented,142.0,0.7058961710124502,0.5329295691115101,0.230658650130707,0.6629183445115362,Fake-D,,,,,,,,,,,,
