embedding_model,repeat,condition,draw_id,model_level,fusion_method,n,auc,pr_auc,brier,log_loss
model_2_bge_large_en_v1_5,8,random,43,L1,early_concat,142,0.6272022551092318,0.42926490701177283,0.24150898943266166,0.6768030526409143
model_2_bge_large_en_v1_5,8,random,44,L1,early_concat,142,0.7117688513037349,0.539776790912824,0.21707285442318164,0.6222549097716187
model_2_bge_large_en_v1_5,8,random,45,L1,early_concat,142,0.7159971811134602,0.5904771030971234,0.2073319629832442,0.6024422862111918
model_2_bge_large_en_v1_5,8,random,46,L1,early_concat,142,0.678646934460888,0.4934675944526059,0.23591195339143706,0.6652856995725807
model_2_bge_large_en_v1_5,8,random,47,L1,early_concat,142,0.6708949964763918,0.4774949296710632,0.2370552078850367,0.6669566546240726
model_2_bge_large_en_v1_5,8,random,48,L1,early_concat,142,0.6504580690627202,0.5054681664388238,0.23388993060576538,0.6610110003357216
model_2_bge_large_en_v1_5,8,random,49,L1,early_concat,142,0.6394174301151045,0.46303883123463757,0.23429961694534235,0.6600391006461886
model_2_bge_large_en_v1_5,8,random,50,L1,early_concat,142,0.6847545219638242,0.47373760070067394,0.2391367587851369,0.6704915682759937
model_2_bge_large_en_v1_5,8,real,0,L1,early_concat,142,0.7639182522903453,0.6451066096847969,0.22547000760181227,0.6441954473869135
model_2_bge_large_en_v1_5,9,matched,1,L1,early_concat,142,0.6671364810899696,0.542385989025667,0.23926622503476536,0.6712717129638384
model_2_bge_large_en_v1_5,9,matched,2,L1,early_concat,142,0.7155273666901574,0.5979095984368611,0.2446568885993272,0.6824085029723255
model_2_bge_large_en_v1_5,9,matched,3,L1,early_concat,142,0.694620624853183,0.5718627162222703,0.23780022594439923,0.6683605346741547
model_2_bge_large_en_v1_5,9,matched,4,L1,early_concat,142,0.6629081512802443,0.5239765110632151,0.2391485384321384,0.6708936730463526
model_2_bge_large_en_v1_5,9,matched,5,L1,early_concat,142,0.6819356354240075,0.5522452718117664,0.23798790770506267,0.6684150317699954
model_2_bge_large_en_v1_5,9,matched,6,L1,early_concat,142,0.7120037585153863,0.6009264990803229,0.24464349781241307,0.6823902993581143
model_2_bge_large_en_v1_5,9,matched,7,L1,early_concat,142,0.7138830162085976,0.6262065035255545,0.24487906695164227,0.682851084972326
model_2_bge_large_en_v1_5,9,matched,8,L1,early_concat,142,0.7009631195677708,0.5915247862387275,0.23838885854846725,0.6695290887222188
model_2_bge_large_en_v1_5,9,matched,9,L1,early_concat,142,0.6781771200375851,0.548156087962482,0.23391431435425708,0.6604909618288161
model_2_bge_large_en_v1_5,9,matched,10,L1,early_concat,142,0.7244538407329106,0.6227817392260586,0.24952777688710612,0.6922026418719467
model_2_bge_large_en_v1_5,9,matched,11,L1,early_concat,142,0.7159971811134602,0.618169490459743,0.24953011130441957,0.6922073096064868
model_2_bge_large_en_v1_5,9,matched,12,L1,early_concat,142,0.698144233027954,0.5616361425732408,0.23472415968445803,0.6623354808946396
model_2_bge_large_en_v1_5,9,matched,13,L1,early_concat,142,0.7141179234202492,0.625605246914041,0.24512158541665166,0.6833395047545469
model_2_bge_large_en_v1_5,9,matched,14,L1,early_concat,142,0.7115339440920837,0.5868615716348976,0.2500764183800544,0.6933000165633955
model_2_bge_large_en_v1_5,9,matched,15,L1,early_concat,142,0.6828752642706132,0.5552103370079967,0.23799724290936702,0.6685029663780715
model_2_bge_large_en_v1_5,9,matched,16,L1,early_concat,142,0.7174066243833686,0.6078661114612651,0.24449442891790435,0.6820949877886134
model_2_bge_large_en_v1_5,9,matched,17,L1,early_concat,142,0.7275076344843786,0.5622982260169727,0.2497301424010103,0.6926074060133361
model_2_bge_large_en_v1_5,9,matched,18,L1,early_concat,142,0.6835799859055672,0.5256660619408597,0.2497106025699228,0.6925683109444316
model_2_bge_large_en_v1_5,9,matched,19,L1,early_concat,142,0.7169368099600657,0.6088616391900487,0.24451797665985153,0.6821426096443394
model_2_bge_large_en_v1_5,9,matched,20,L1,early_concat,142,0.6866337796570354,0.5572882725062613,0.23490202024012355,0.662227890466715
model_2_bge_large_en_v1_5,9,matched,21,L1,early_concat,142,0.6990838618745596,0.5851837725054801,0.237742972529545,0.6679848686321217
model_2_bge_large_en_v1_5,9,matched,22,L1,early_concat,142,0.6880432229269438,0.5203229949213352,0.24964239936593394,0.6924318762152946
model_2_bge_large_en_v1_5,9,matched,23,L1,early_concat,142,0.7263330984261218,0.631565206260158,0.24957791790702213,0.6923029391291972
model_2_bge_large_en_v1_5,9,matched,24,L1,early_concat,142,0.7056612638007987,0.5751167231890888,0.2500905628052455,0.6933283055555647
model_2_bge_large_en_v1_5,9,matched,25,L1,early_concat,142,0.691097016678412,0.5530458893445783,0.24106727879020215,0.675186379472458
model_2_bge_large_en_v1_5,9,matched,26,L1,early_concat,142,0.6927413671599718,0.6027087136810124,0.23773839893444795,0.6677360615010637
model_2_bge_large_en_v1_5,9,matched,27,L1,early_concat,142,0.72774254169603,0.5911244054427931,0.24881906820596011,0.6907850993144351
model_2_bge_large_en_v1_5,9,matched,28,L1,early_concat,142,0.7159971811134602,0.5981522759254356,0.24459462836385615,0.6822813740180717
model_2_bge_large_en_v1_5,9,matched,29,L1,early_concat,142,0.7120037585153864,0.6203265549802166,0.24536293708721862,0.6838338111419587
model_2_bge_large_en_v1_5,9,matched,30,L1,early_concat,142,0.6859290580220814,0.5603276155314824,0.2392189992563385,0.6711211045816773
model_2_bge_large_en_v1_5,9,matched,31,L1,early_concat,142,0.6861639652337327,0.5223433281347214,0.24968445562842725,0.6925160012373505
model_2_bge_large_en_v1_5,9,matched,32,L1,early_concat,142,0.7054263565891473,0.5760272167283818,0.2500937993280292,0.6933347786009264
model_2_bge_large_en_v1_5,9,matched,33,L1,early_concat,142,0.6826403570589618,0.5625031613328715,0.23960478219384584,0.6718513217370307
model_2_bge_large_en_v1_5,9,matched,34,L1,early_concat,142,0.7070707070707072,0.5497523789066753,0.2493789160669802,0.6919048825466348
model_2_bge_large_en_v1_5,9,matched,35,L1,early_concat,142,0.7056612638007986,0.5477732211802666,0.24936078781760573,0.6918686117899868
model_2_bge_large_en_v1_5,9,matched,36,L1,early_concat,142,0.718816067653277,0.543834749987303,0.24569426731545607,0.6844823879137959
model_2_bge_large_en_v1_5,9,matched,37,L1,early_concat,142,0.7056612638007987,0.6079804107080742,0.24449335289374718,0.6820962670237228
model_2_bge_large_en_v1_5,9,matched,38,L1,early_concat,142,0.7190509748649283,0.5428671448842921,0.24974757220313804,0.6926422608325168
model_2_bge_large_en_v1_5,9,matched,39,L1,early_concat,142,0.7277425416960299,0.588549171655719,0.24923266226758214,0.6916123737808463
model_2_bge_large_en_v1_5,9,matched,40,L1,early_concat,142,0.6986140474512568,0.5751217041902318,0.23780644514028107,0.6681547136445913
model_2_bge_large_en_v1_5,9,matched,41,L1,early_concat,142,0.7087150575522667,0.5733112116083443,0.24113748143687425,0.6753283468283655
model_2_bge_large_en_v1_5,9,matched,42,L1,early_concat,142,0.7136481089969462,0.5982306828170484,0.24459530348055494,0.6822922653293071
model_2_bge_large_en_v1_5,9,matched,43,L1,early_concat,142,0.7070707070707071,0.5873305210373951,0.2500875687337182,0.6933223172517732
model_2_bge_large_en_v1_5,9,matched,44,L1,early_concat,142,0.7221047686163965,0.5540886637673912,0.24929287824325777,0.6917327856727509
model_2_bge_large_en_v1_5,9,matched,45,L1,early_concat,142,0.7051914493774959,0.5635221144780924,0.24128059064853302,0.6756179195446916
model_2_bge_large_en_v1_5,9,matched,46,L1,early_concat,142,0.6821705426356589,0.5491308207433141,0.2347385224292535,0.6623971804311342
model_2_bge_large_en_v1_5,9,matched,47,L1,early_concat,142,0.7115339440920836,0.5685444957152177,0.24139456548738827,0.6758467912301427
model_2_bge_large_en_v1_5,9,matched,48,L1,early_concat,142,0.7120037585153866,0.6198991604059931,0.24522621657926255,0.683554231249013
model_2_bge_large_en_v1_5,9,matched,49,L1,early_concat,142,0.7225745830396992,0.5898126134663165,0.24163458880101468,0.676345352658257
model_2_bge_large_en_v1_5,9,matched,50,L1,early_concat,142,0.7066008926474043,0.5777831501897075,0.25008430159039186,0.6933157830890552
model_2_bge_large_en_v1_5,9,random,1,L1,early_concat,142,0.6678412027249238,0.49708737789794355,0.22288569855983617,0.6350468505079124
model_2_bge_large_en_v1_5,9,random,2,L1,early_concat,142,0.6121681935635425,0.41334334227459313,0.24135181342556347,0.6761039902174067
model_2_bge_large_en_v1_5,9,random,3,L1,early_concat,142,0.6347192858820766,0.4359757360843141,0.24020391875637115,0.6721699947081958
model_2_bge_large_en_v1_5,9,random,4,L1,early_concat,142,0.6859290580220813,0.5445242419764642,0.23440677580953187,0.662183803644071
model_2_bge_large_en_v1_5,9,random,5,L1,early_concat,142,0.692271552736669,0.5033682158593348,0.249418828981834,0.6919847517886578
model_2_bge_large_en_v1_5,9,random,6,L1,early_concat,142,0.7420718816067652,0.5748095902027746,0.24562043522640634,0.6843662243540345
model_2_bge_large_en_v1_5,9,random,7,L1,early_concat,142,0.6434108527131783,0.49256680506560646,0.2351662455461368,0.6623285375566341
model_2_bge_large_en_v1_5,9,random,8,L1,early_concat,142,0.6166314305849189,0.40993393093707353,0.24576615549142683,0.6849584432043407
model_2_bge_large_en_v1_5,9,random,9,L1,early_concat,142,0.6521024195442799,0.46839203163988413,0.23491225250509765,0.6618656072889658
model_2_bge_large_en_v1_5,9,random,10,L1,early_concat,142,0.7070707070707071,0.5378000890778272,0.2365654151932742,0.6661431858347814
model_2_bge_large_en_v1_5,9,random,11,L1,early_concat,142,0.5891472868217054,0.39586419731922373,0.24216866926356206,0.6760465643451956
model_2_bge_large_en_v1_5,9,random,12,L1,early_concat,142,0.650927883486023,0.4784997739484188,0.24590641929787743,0.6849069950191433
model_2_bge_large_en_v1_5,9,random,13,L1,early_concat,142,0.6840498003288702,0.4845132738931561,0.22036639815024403,0.6323078044504805
model_2_bge_large_en_v1_5,9,random,14,L1,early_concat,142,0.665727037820061,0.4387265130188308,0.24968262270868855,0.6925123864647692
model_2_bge_large_en_v1_5,9,random,15,L1,early_concat,142,0.6981442330279539,0.5534329767669137,0.22553728462670464,0.6419846454113733
model_2_bge_large_en_v1_5,9,random,16,L1,early_concat,142,0.6234437397228094,0.4619100309613004,0.23624001780899742,0.665531285100175
model_2_bge_large_en_v1_5,9,random,17,L1,early_concat,142,0.6875734085036411,0.5245514362050625,0.2220192199822239,0.6329136422855446
model_2_bge_large_en_v1_5,9,random,18,L1,early_concat,142,0.6053558844256519,0.4202046428621613,0.24329875981725355,0.6789553128161602
model_2_bge_large_en_v1_5,9,random,19,L1,early_concat,142,0.6955602536997886,0.5587481223608937,0.240260013758917,0.6736561953178418
model_2_bge_large_en_v1_5,9,random,20,L1,early_concat,142,0.6842847075405215,0.48308593650533893,0.24968585586752132,0.6925188597693167
model_2_bge_large_en_v1_5,9,random,21,L1,early_concat,142,0.7211651397697908,0.5681373006145507,0.2458967909684076,0.6849116515329926
model_2_bge_large_en_v1_5,9,random,22,L1,early_concat,142,0.6495184402161146,0.47844004451177585,0.23965600287151734,0.6721536700640103
model_2_bge_large_en_v1_5,9,random,23,L1,early_concat,142,0.6283767911674888,0.44532586529172463,0.2344829357979686,0.6607870309514923
model_2_bge_large_en_v1_5,9,random,24,L1,early_concat,142,0.6208597603946441,0.42949420809475086,0.24042856300752596,0.6727749900702767
model_2_bge_large_en_v1_5,9,random,25,L1,early_concat,142,0.7178764388066713,0.5874483672845624,0.24951386298637945,0.6921748101073184
model_2_bge_large_en_v1_5,9,random,26,L1,early_concat,142,0.7044867277425417,0.5339245750978061,0.23345099007350026,0.6582725163335768
model_2_bge_large_en_v1_5,9,random,27,L1,early_concat,142,0.6605590791637304,0.5015788474919682,0.23405713920026822,0.660622090805004
model_2_bge_large_en_v1_5,9,random,28,L1,early_concat,142,0.6319003993422597,0.4313980888011857,0.23128383328773044,0.6566189538520698
model_2_bge_large_en_v1_5,9,random,29,L1,early_concat,142,0.6311956777073057,0.479358813878787,0.22644500565937625,0.6445497660202394
model_2_bge_large_en_v1_5,9,random,30,L1,early_concat,142,0.6664317594550153,0.5095597043310489,0.2332762918650363,0.6586854185720628
model_2_bge_large_en_v1_5,9,random,31,L1,early_concat,142,0.6546863988724454,0.49104155399455973,0.23842715436485787,0.6706879507296412
model_2_bge_large_en_v1_5,9,random,32,L1,early_concat,142,0.6380079868451961,0.4570060846876106,0.2456326080806475,0.6843892077136439
model_2_bge_large_en_v1_5,9,random,33,L1,early_concat,142,0.7051914493774959,0.557821024587159,0.20064318211375728,0.5876611416168015
model_2_bge_large_en_v1_5,9,random,34,L1,early_concat,142,0.6250880902043692,0.4328207802165198,0.24041866622253494,0.6739696658798409
model_2_bge_large_en_v1_5,9,random,35,L1,early_concat,142,0.6492835330044632,0.48178411568644297,0.22430528675188302,0.6416268317227445
model_2_bge_large_en_v1_5,9,random,36,L1,early_concat,142,0.61005402865868,0.41813417922428475,0.2394250085760223,0.6718968720203884
model_2_bge_large_en_v1_5,9,random,37,L1,early_concat,142,0.6492835330044632,0.451844770876195,0.2454405003413025,0.6839888462116805
model_2_bge_large_en_v1_5,9,random,38,L1,early_concat,142,0.6892177589852008,0.4768931263820738,0.2375715405776558,0.6659659763473331
model_2_bge_large_en_v1_5,9,random,39,L1,early_concat,142,0.7066008926474043,0.535485831980604,0.247747299875256,0.6886414065262854
model_2_bge_large_en_v1_5,9,random,40,L1,early_concat,142,0.6889828517735495,0.495143772960019,0.23743225802712015,0.6671790712433691
model_2_bge_large_en_v1_5,9,random,41,L1,early_concat,142,0.6612638007986844,0.45703631513117254,0.24349833267441567,0.6792945012107146
model_2_bge_large_en_v1_5,9,random,42,L1,early_concat,142,0.6175710594315246,0.4216918391796005,0.23530820474720457,0.6637333145087492
model_2_bge_large_en_v1_5,9,random,43,L1,early_concat,142,0.6347192858820764,0.4533149695248887,0.24327359984807417,0.6801022574677692
model_2_bge_large_en_v1_5,9,random,44,L1,early_concat,142,0.6159267089499647,0.4385956568087141,0.2329327202127755,0.655768669909187
model_2_bge_large_en_v1_5,9,random,45,L1,early_concat,142,0.6319003993422597,0.43621893502558556,0.23769321660226864,0.6694006302447527
model_2_bge_large_en_v1_5,9,random,46,L1,early_concat,142,0.6333098426121682,0.42505847821433057,0.24597146759466545,0.6850392868417043
model_2_bge_large_en_v1_5,9,random,47,L1,early_concat,142,0.6328400281888653,0.43608070949375644,0.24321388783761422,0.6795131519275963
model_2_bge_large_en_v1_5,9,random,48,L1,early_concat,142,0.6882781301385953,0.5195215491345079,0.2162655899467742,0.6227507768345597
model_2_bge_large_en_v1_5,9,random,49,L1,early_concat,142,0.6206248531829928,0.43495300779851376,0.2380531281388227,0.6668975574272836
model_2_bge_large_en_v1_5,9,random,50,L1,early_concat,142,0.6755931407094198,0.4837457052438305,0.23770065352391523,0.6707697535135989
model_2_bge_large_en_v1_5,9,real,0,L1,early_concat,142,0.7587502936340146,0.6482775686482463,0.2316686153573002,0.655851747375377
model_2_bge_large_en_v1_5,10,matched,1,L1,early_concat,142,0.7352595724688747,0.5697087874777832,0.24532639780213666,0.6837443085543344
model_2_bge_large_en_v1_5,10,matched,2,L1,early_concat,142,0.7188160676532769,0.5805839962166219,0.2490419810200946,0.6912309368394165
model_2_bge_large_en_v1_5,10,matched,3,L1,early_concat,142,0.7300916138125441,0.5766523608603344,0.24548491437608544,0.6840725798925897
model_2_bge_large_en_v1_5,10,matched,4,L1,early_concat,142,0.7221047686163965,0.5763311634447952,0.25008398658344155,0.6933151530150024
model_2_bge_large_en_v1_5,10,matched,5,L1,early_concat,142,0.7014329339910735,0.5261330402227828,0.2448642673354222,0.6828180805724874
model_2_bge_large_en_v1_5,10,matched,6,L1,early_concat,142,0.718816067653277,0.564856757028269,0.24404858763485238,0.6811786506866052
model_2_bge_large_en_v1_5,10,matched,7,L1,early_concat,142,0.7216349541930936,0.5655599355964331,0.2494493580886758,0.6920457625756804
model_2_bge_large_en_v1_5,10,matched,8,L1,early_concat,142,0.7044867277425416,0.5541987944345068,0.24434954415846072,0.6817816245032022
model_2_bge_large_en_v1_5,10,matched,9,L1,early_concat,142,0.7004933051444678,0.5333349762221077,0.24926358465091109,0.6916740862979511
model_2_bge_large_en_v1_5,10,matched,10,L1,early_concat,142,0.6988489546629081,0.49798837500247983,0.24686151852235638,0.6868268873446393
model_2_bge_large_en_v1_5,10,matched,11,L1,early_concat,142,0.7138830162085977,0.5529965791217265,0.24422110409161224,0.6815087794928096
model_2_bge_large_en_v1_5,10,matched,12,L1,early_concat,142,0.7230443974630021,0.5766781945959604,0.24032308187545076,0.6736702920820227
model_2_bge_large_en_v1_5,10,matched,13,L1,early_concat,142,0.7474747474747475,0.5786286936721899,0.24950131847186272,0.6921497191501882
model_2_bge_large_en_v1_5,10,matched,14,L1,early_concat,142,0.7190509748649283,0.5744900523026616,0.24355146169522748,0.6801870449131978
model_2_bge_large_en_v1_5,10,matched,15,L1,early_concat,142,0.7131782945736433,0.5539935672255398,0.2439725005632784,0.6810281015105661
model_2_bge_large_en_v1_5,10,matched,16,L1,early_concat,142,0.7192858820765797,0.5541006647514549,0.24377530700814926,0.6806222386395349
model_2_bge_large_en_v1_5,10,matched,17,L1,early_concat,142,0.7279774489076813,0.5873717309017694,0.25007122888225075,0.6932896375425214
model_2_bge_large_en_v1_5,10,matched,18,L1,early_concat,142,0.7110641296687809,0.5551049608017207,0.2448038526859443,0.682688498855287
model_2_bge_large_en_v1_5,10,matched,19,L1,early_concat,142,0.7028423772609819,0.5443456986182091,0.2440128606637308,0.6811095175132306
model_2_bge_large_en_v1_5,10,matched,20,L1,early_concat,142,0.7115339440920836,0.5352296853226544,0.2492169713282218,0.6915808252628296
