embedding_model,repeat,condition,draw_id,domain_variant,model_level,fusion_method,n,base_auc,augmented_auc,delta_auc,base_pr_auc,augmented_pr_auc,delta_pr_auc,base_brier,augmented_brier,delta_brier,base_log_loss,augmented_log_loss,delta_log_loss
model_1_all_mpnet_base_v2,2,fake_d,37,Fake-D,L3,early_concat,142,0.6730091613812544,0.7150575522668546,0.042048390885600195,0.5402824084784456,0.5646204776092724,0.02433806913082681,0.21793802834736759,0.20231615862799532,0.015621869719372267,0.6371388993855513,0.6034264131275826,0.03371248625796874
model_1_all_mpnet_base_v2,2,fake_d,38,Fake-D,L3,early_concat,142,0.6391825229034531,0.6708949964763917,0.031712473572938604,0.4763297896876313,0.49307424399165295,0.01674445430402166,0.22597402727516386,0.21660401798438314,0.009370009290780718,0.6585252335583004,0.6539682973337615,0.004556936224538899
model_1_all_mpnet_base_v2,2,fake_d,39,Fake-D,L3,early_concat,142,0.755461592670895,0.7815362931642001,0.02607470049330518,0.6359850489544332,0.6575270747326845,0.02154202577825126,0.18272349014231973,0.1737537453110923,0.008969744831227422,0.5380451446095725,0.522830662643132,0.015214481966440485
model_1_all_mpnet_base_v2,2,fake_d,40,Fake-D,L3,early_concat,142,0.7112990368804323,0.7268029128494246,0.015503875968992276,0.5618460478363918,0.5911807708176124,0.02933472298122064,0.19786768434116037,0.1897931797116595,0.008074504629500878,0.5940437922685996,0.584681508907102,0.009362283361497581
model_1_all_mpnet_base_v2,2,fake_d,41,Fake-D,L3,early_concat,142,0.6993187690862109,0.718346253229974,0.019027484143763096,0.5602808001199384,0.5683797945669565,0.008098994447018115,0.2070011840685322,0.2001404440099346,0.006860740058597603,0.6033706073600099,0.5952736050694878,0.008097002290522126
model_1_all_mpnet_base_v2,2,fake_d,42,Fake-D,L3,early_concat,142,0.6589147286821705,0.6828752642706132,0.02396053558844269,0.5279733545710927,0.5423861621251032,0.01441280755401042,0.22533239246091724,0.21633339640810315,0.008998996052814096,0.6559833909371929,0.6397580100660523,0.01622538087114067
model_1_all_mpnet_base_v2,2,fake_d,43,Fake-D,L3,early_concat,142,0.7195207892882312,0.7392529950669485,0.01973220577871737,0.5888635098397549,0.6116311908870947,0.02276768104733984,0.20403163859246426,0.19341575518880333,0.01061588340366093,0.6064352708668381,0.6044633805040401,0.00197189036279799
model_1_all_mpnet_base_v2,2,fake_d,44,Fake-D,L3,early_concat,142,0.723514211886305,0.7282123561193329,0.0046981442330278345,0.6229554961239345,0.6354532869442208,0.012497790820286236,0.19582827714801893,0.19165109891111193,0.004177178236906998,0.6361849472877412,0.6328375471518911,0.0033474001358501093
model_1_all_mpnet_base_v2,2,fake_d,45,Fake-D,L3,early_concat,142,0.6758280479210712,0.7136481089969462,0.03782006107587499,0.48525507433796194,0.5180668524195831,0.03281177808162111,0.22137964981100175,0.20768935276842834,0.013690297042573407,0.7345506450864676,0.6930687377191541,0.0414819073673135
model_1_all_mpnet_base_v2,2,fake_d,46,Fake-D,L3,early_concat,142,0.6986140474512568,0.7420718816067653,0.04345783415550852,0.5603640864981589,0.5900967135819025,0.02973262708374358,0.2087438509862593,0.1973958705500291,0.011347980436230198,0.6154681109791369,0.5929411754962657,0.022526935482871213
model_1_all_mpnet_base_v2,2,fake_d,47,Fake-D,L3,early_concat,142,0.6591496358938219,0.6833450786939159,0.024195442800094003,0.561550630979584,0.5933907354343682,0.031840104454784135,0.21176062015325725,0.2040840607034237,0.007676559449833559,0.6325139285526643,0.6241111504543485,0.0084027780983158
model_1_all_mpnet_base_v2,2,fake_d,48,Fake-D,L3,early_concat,142,0.6882781301385951,0.7138830162085976,0.025604886070002553,0.5616020296662351,0.5803626472118582,0.01876061754562308,0.2062869601888293,0.1954561832713217,0.010830776917507612,0.6177226815316853,0.6088473806723285,0.008875300859356838
model_1_all_mpnet_base_v2,2,fake_d,49,Fake-D,L3,early_concat,142,0.692271552736669,0.743716232088325,0.051444679351656086,0.5253571718209016,0.5736368187858651,0.04827964696496356,0.20626936318888378,0.18509259263234548,0.0211767705565383,0.6407891472049074,0.6083233767132369,0.03246577049167054
model_1_all_mpnet_base_v2,2,fake_d,50,Fake-D,L3,early_concat,142,0.6732440685929058,0.6974395113929998,0.024195442800094003,0.49778258511084705,0.5254846084303894,0.0277020233195423,0.22161929039032977,0.20943718626901592,0.012182104121313847,0.6604531673456967,0.6358065978494071,0.024646569496289628
model_1_all_mpnet_base_v2,2,real,0,D-P,L3,early_concat,142,0.8005637773079634,0.7568710359408033,-0.04369274136716006,0.6628965699279552,0.6183455531236661,-0.04455101680428908,0.2011130510428853,0.2036684116383655,-0.0025553605954801994,0.5910120548321198,0.6103818295649582,-0.019369774732838407
model_1_all_mpnet_base_v2,3,fake_d,1,Fake-D,L3,early_concat,142,0.7526427061310782,0.7751937984496124,0.02255109231853425,0.6454063365204776,0.6505972523992642,0.005190915878786617,0.18263068839125027,0.17629579434599219,0.006334894045258083,0.5443441271756915,0.5226763355783641,0.021667791597327346
model_1_all_mpnet_base_v2,3,fake_d,2,Fake-D,L3,early_concat,142,0.6925064599483204,0.7169368099600657,0.024430350011745317,0.5286413229382669,0.5190476364917861,-0.009593686446480842,0.2141478614668534,0.20772966211301205,0.006418199353841358,0.6495111529802917,0.6470138028687841,0.0024973501115076457
model_1_all_mpnet_base_v2,3,fake_d,3,Fake-D,L3,early_concat,142,0.7411322527601597,0.7432464176650223,0.0021141649048626032,0.6202643330794453,0.6114719011057111,-0.008792431973734138,0.18623884324014478,0.18813229131447864,-0.0018934480743338644,0.5700360402520642,0.5894739840670092,-0.019437943814945013
model_1_all_mpnet_base_v2,3,fake_d,4,Fake-D,L3,early_concat,142,0.7277425416960301,0.7376086445853888,0.00986610288935863,0.5914162567545891,0.5790608069761638,-0.012355449778425287,0.19596110824892568,0.19331857093096244,0.0026425373179632394,0.588071978647304,0.5905327984833616,-0.002460819836057615
model_1_all_mpnet_base_v2,3,fake_d,5,Fake-D,L3,early_concat,142,0.7408973455485084,0.7653276955602536,0.024430350011745205,0.5645977307330239,0.5826946755555319,0.01809694482250801,0.18872703406651278,0.18067174279671425,0.008055291269798537,0.5827951142310386,0.5791182304177562,0.00367688381328235
model_1_all_mpnet_base_v2,3,fake_d,6,Fake-D,L3,early_concat,142,0.6859290580220813,0.7465351186281419,0.06060606060606066,0.47474797688137665,0.5301400012081685,0.055392024326791856,0.21488799258510527,0.19261415681446092,0.022273835770644346,0.6415091433647097,0.5948545915687085,0.0466545517960012
model_1_all_mpnet_base_v2,3,fake_d,7,Fake-D,L3,early_concat,142,0.7202255109231853,0.7298567066008926,0.009631195677707316,0.5455886156868688,0.5773105956493494,0.031721979962480606,0.19327648653651852,0.1902260963953685,0.0030503901411500223,0.6516162741027368,0.658720743273665,-0.007104469170928218
model_1_all_mpnet_base_v2,3,fake_d,8,Fake-D,L3,early_concat,142,0.7784824994127318,0.7787174066243834,0.00023490721165153605,0.6285351285258395,0.6433886639625787,0.014853535436739174,0.17894756920859692,0.17715327271921294,0.0017942964893839786,0.5455772084341131,0.5362050492973357,0.009372159136777358
model_1_all_mpnet_base_v2,3,fake_d,9,Fake-D,L3,early_concat,142,0.6821705426356589,0.69579516091144,0.013624618275781097,0.5279229025481678,0.5243042926326991,-0.0036186099154686957,0.20742691739456912,0.20474003268109517,0.002686884713473947,0.6336324449827379,0.6342736128827676,-0.000641167900029771
model_1_all_mpnet_base_v2,3,fake_d,10,Fake-D,L3,early_concat,142,0.6723044397463002,0.7030772844726333,0.030772844726333126,0.5333613841730752,0.5388116923117935,0.005450308138718274,0.22399112959780154,0.21435097264065506,0.009640156957146484,0.6663338678409638,0.6593078483976981,0.007026019443265752
model_1_all_mpnet_base_v2,3,fake_d,11,Fake-D,L3,early_concat,142,0.6809960065774019,0.7028423772609819,0.021846370683579974,0.5152410923397194,0.5497906713100968,0.03454957897037747,0.2142699508919952,0.2081607226155453,0.006109228276449885,0.6635715712742941,0.648910160752507,0.014661410521787155
model_1_all_mpnet_base_v2,3,fake_d,12,Fake-D,L3,early_concat,142,0.7190509748649284,0.7277425416960301,0.008691566831101727,0.5223634456866616,0.531832953037523,0.009469507350861384,0.19622074291495403,0.19048552148568576,0.005735221429268272,0.6069521229253938,0.6068310972499199,0.00012102567547389587
model_1_all_mpnet_base_v2,3,fake_d,13,Fake-D,L3,early_concat,142,0.7178764388066714,0.7486492835330044,0.030772844726333015,0.5757564007234599,0.5894500081452223,0.0136936074217624,0.1962369744048899,0.1870006709651666,0.009236303439723315,0.607317218784425,0.6015934274462245,0.005723791338200557
model_1_all_mpnet_base_v2,3,fake_d,14,Fake-D,L3,early_concat,142,0.6918017383133662,0.7268029128494244,0.03500117453605822,0.4875097035641138,0.5375031237245922,0.04999342016047836,0.2094881886927769,0.19903491696462203,0.010453271728154884,0.622846460380186,0.594068952052388,0.028777508327798018
model_1_all_mpnet_base_v2,3,fake_d,15,Fake-D,L3,early_concat,142,0.6838148931172188,0.7270378200610759,0.0432229269438571,0.5341497449058145,0.5731755727936322,0.03902582788781772,0.21264870310158784,0.19907314795161463,0.013575555149973217,0.6185406666899504,0.5935115594122401,0.02502910727771035
model_1_all_mpnet_base_v2,3,fake_d,16,Fake-D,L3,early_concat,142,0.6781771200375851,0.6795865633074935,0.0014094432699083281,0.47601431520853266,0.4684365035119562,-0.007577811696576453,0.21805044545591756,0.22159038499997033,-0.003539939544052767,0.6606140621498889,0.6779023028204983,-0.01728824067060941
model_1_all_mpnet_base_v2,3,fake_d,17,Fake-D,L3,early_concat,142,0.7000234907211651,0.728212356119333,0.028188865398167895,0.6012319007437448,0.6315561756387666,0.030324274895021874,0.19683070170439831,0.18903269855540764,0.007798003148990679,0.5930891997295782,0.5707633679582754,0.022325831771302762
model_1_all_mpnet_base_v2,3,fake_d,18,Fake-D,L3,early_concat,142,0.7007282123561193,0.7150575522668546,0.014329339910735372,0.5025635176215925,0.5522932063212945,0.04972968869970207,0.20512000254838275,0.19947499914254438,0.0056450034058383725,0.686491770974779,0.6854782907930179,0.0010134801817610617
model_1_all_mpnet_base_v2,3,fake_d,19,Fake-D,L3,early_concat,142,0.7357293868921775,0.7561663143058491,0.020436927413671646,0.5858946093212266,0.5996461277009775,0.01375151837975086,0.19357707888727368,0.18296265563654707,0.010614423250726618,0.5962211132079537,0.5762858257860246,0.01993528742192907
model_1_all_mpnet_base_v2,3,fake_d,20,Fake-D,L3,early_concat,142,0.71764153159502,0.7413671599718111,0.023725628376791152,0.5732799146513586,0.5992773194803169,0.025997404828958293,0.21080503917227136,0.19130111295997956,0.0195039262122918,0.6078259370316552,0.5951415917397441,0.012684345291911092
model_1_all_mpnet_base_v2,3,fake_d,21,Fake-D,L3,early_concat,142,0.6866337796570353,0.7199906037115339,0.03335682405449858,0.5744347593892036,0.5932530028470594,0.018818243457855766,0.20389910905329206,0.19383139601494437,0.010067713038347692,0.6006591085300897,0.5923102056712584,0.008348902858831386
model_1_all_mpnet_base_v2,3,fake_d,22,Fake-D,L3,early_concat,142,0.7338501291989664,0.753112520554381,0.019262391355414632,0.5979335551123126,0.6392540735720018,0.041320518459689204,0.18581436650729694,0.181867951940177,0.0039464145671199435,0.5703501007804596,0.5634909586689605,0.0068591421114990725
model_1_all_mpnet_base_v2,3,fake_d,23,Fake-D,L3,early_concat,142,0.7538172421893352,0.7681465821000705,0.014329339910735261,0.6381311154404322,0.6597876369358593,0.021656521495427072,0.18107350294372887,0.17238007763130822,0.00869342531242065,0.555666489044062,0.5444483957326595,0.011218093311402555
model_1_all_mpnet_base_v2,3,fake_d,24,Fake-D,L3,early_concat,142,0.7202255109231854,0.7333803147756636,0.013154803852478136,0.6063161036705613,0.6211320568248291,0.014815953154267758,0.1967734101749138,0.1909178477041178,0.005855562470795994,0.5878348672413463,0.5855548343561924,0.002280032885153882
model_1_all_mpnet_base_v2,3,fake_d,25,Fake-D,L3,early_concat,142,0.7103594080338266,0.7223396758280479,0.011980267794221344,0.5815966916067061,0.5933033897948805,0.01170669818817438,0.19747453053048017,0.1949476902509757,0.0025268402795044775,0.5779860759193994,0.5861278431926313,-0.008141767273231904
model_1_all_mpnet_base_v2,3,fake_d,26,Fake-D,L3,early_concat,142,0.6908621094667606,0.6894526661968522,-0.0014094432699084392,0.5440719743468356,0.5241494575053167,-0.01992251684151891,0.2093599700454387,0.21195383868657738,-0.002593868641138697,0.6531300114750123,0.6680814676171751,-0.014951456142162867
model_1_all_mpnet_base_v2,3,fake_d,27,Fake-D,L3,early_concat,142,0.7077754287056612,0.7075405214940099,-0.000234907211651314,0.5562112940583743,0.5618269718083846,0.005615677750010262,0.2020594203933916,0.20007226263517688,0.0019871577582147026,0.5973161910801783,0.6016213538095669,-0.004305162729388634
model_1_all_mpnet_base_v2,3,fake_d,28,Fake-D,L3,early_concat,142,0.7690862109466761,0.7890533239370449,0.019967112990368796,0.6787110543934594,0.6757897997655934,-0.0029212546278659657,0.1788987272739015,0.1704561477804213,0.008442579493480179,0.528116558313787,0.5180553407522605,0.010061217561526559
model_1_all_mpnet_base_v2,3,fake_d,29,Fake-D,L3,early_concat,142,0.7028423772609819,0.7103594080338268,0.007517030772844935,0.5295648245872202,0.5411688484804025,0.01160402389318227,0.2061995532247878,0.20526959073158743,0.0009299624932003758,0.6382985713931011,0.6488458168737058,-0.010547245480604706
model_1_all_mpnet_base_v2,3,fake_d,30,Fake-D,L3,early_concat,142,0.7284472633309843,0.7256283767911674,-0.0028188865398168783,0.5719238817845529,0.5723057949698678,0.00038191318531488605,0.1926603825586325,0.19426876336284518,-0.001608380804212689,0.5743050860531527,0.5816093895131319,-0.007304303459979233
model_1_all_mpnet_base_v2,3,fake_d,31,Fake-D,L3,early_concat,142,0.7014329339910735,0.7204604181348366,0.019027484143763096,0.5970190524614942,0.623604219975322,0.02658516751382778,0.20388430386827025,0.1915450777180384,0.012339226150231863,0.6192280927145414,0.6088075250348185,0.01042056767972288
model_1_all_mpnet_base_v2,3,fake_d,32,Fake-D,L3,early_concat,142,0.7528776133427296,0.7695560253699788,0.01667841202724918,0.5701485630815383,0.5713399921144888,0.0011914290329505528,0.19260674541086506,0.18458300898529512,0.008023736425569944,0.5850548010740737,0.5848973331168917,0.00015746795718196704
model_1_all_mpnet_base_v2,3,fake_d,33,Fake-D,L3,early_concat,142,0.666901573878318,0.6840498003288702,0.01714822645055214,0.5658819912334071,0.5683609298974228,0.0024789386640157174,0.21102169729757023,0.20485825367214283,0.006163443625427395,0.625948919204762,0.6223396469100367,0.0036092722947252964
model_1_all_mpnet_base_v2,3,fake_d,34,Fake-D,L3,early_concat,142,0.7502936340145643,0.7721400046981441,0.021846370683579863,0.5756683070817016,0.6158451416254694,0.04017683454376786,0.19358008870316606,0.18078387386979589,0.012796214833370179,0.5786659829717198,0.5566504629727629,0.0220155199989569
model_1_all_mpnet_base_v2,3,fake_d,35,Fake-D,L3,early_concat,142,0.6929762743716232,0.7112990368804322,0.018322762508808932,0.5108029442246097,0.5304225148540924,0.01961957062948272,0.21272560759668313,0.2072812878874293,0.005444319709253825,0.7398077603293199,0.7403985402840414,-0.0005907799547214543
model_1_all_mpnet_base_v2,3,fake_d,36,Fake-D,L3,early_concat,142,0.6819356354240075,0.6932111815832745,0.01127554615926707,0.49794559302437236,0.4983662220108563,0.00042062898648392855,0.21016544850994698,0.20808373388314966,0.0020817146267973208,0.6362906037864111,0.6484320584396109,-0.012141454653199824
model_1_all_mpnet_base_v2,3,fake_d,37,Fake-D,L3,early_concat,142,0.6629081512802443,0.6770025839793282,0.014094432699083947,0.48800945436725063,0.49328835197518506,0.00527889760793443,0.22008967270629548,0.21560194699942734,0.004487725706868145,0.7054265672927874,0.6994536450343185,0.0059729222584689046
model_1_all_mpnet_base_v2,3,fake_d,38,Fake-D,L3,early_concat,142,0.6579750998355649,0.6953253464881372,0.03735024665257225,0.4334145355484888,0.49029621332747775,0.05688167777898895,0.22669638247568263,0.21001211879085765,0.01668426368482498,0.683437664044845,0.6618192876449347,0.021618376399910266
model_1_all_mpnet_base_v2,3,fake_d,39,Fake-D,L3,early_concat,142,0.6777073056142824,0.6957951609114399,0.018087855297157507,0.532724897403692,0.5609839416879459,0.028259044284253854,0.21631848202998719,0.2084158810749829,0.00790260095500428,0.623407759266438,0.6168518708546108,0.006555888411827193
model_1_all_mpnet_base_v2,3,fake_d,40,Fake-D,L3,early_concat,142,0.7669720460418135,0.7991543340380551,0.032182287996241676,0.6040309404765115,0.6910908009839769,0.08705986050746539,0.1863140278572859,0.17623994687594882,0.01007408098133708,0.5541556566339856,0.5261129024079262,0.028042754226059396
model_1_all_mpnet_base_v2,3,fake_d,41,Fake-D,L3,early_concat,142,0.7277425416960299,0.7387831806436457,0.011040638947615755,0.5636634622566765,0.5785253287286314,0.014861866471954865,0.19450564423001152,0.19045989932881888,0.004045744901192638,0.6111566503307575,0.6016145808015622,0.00954206952919534
model_1_all_mpnet_base_v2,3,fake_d,42,Fake-D,L3,early_concat,142,0.6492835330044632,0.679821470519145,0.030537937514681812,0.49679462364292076,0.5144750708081158,0.017680447165195068,0.228100163613436,0.2130776121163876,0.015022551497048398,0.6857863784684173,0.666813715046305,0.018972663422112235
model_1_all_mpnet_base_v2,3,fake_d,43,Fake-D,L3,early_concat,142,0.7002583979328165,0.7164669955367631,0.01620859760394655,0.5709671820063779,0.566853404617389,-0.004113777388988882,0.2080495092784207,0.20044627775192067,0.007603231526500026,0.6503452831356964,0.6461889759131851,0.004156307222511257
model_1_all_mpnet_base_v2,3,fake_d,44,Fake-D,L3,early_concat,142,0.7117688513037349,0.7216349541930938,0.009866102889358852,0.6386332671725001,0.5880927821569883,-0.05054048501551178,0.1982099208705427,0.1950894170887009,0.00312050378184181,0.6348718072001677,0.6400980112909808,-0.005226204090813091
model_1_all_mpnet_base_v2,3,fake_d,45,Fake-D,L3,early_concat,142,0.6901573878318065,0.7218698614047451,0.031712473572938604,0.5662328485045883,0.5911724259632865,0.024939577458698126,0.20763230451192463,0.19707365790203785,0.010558646609886785,0.6171158274455862,0.6063451991782162,0.010770628267370075
model_1_all_mpnet_base_v2,3,fake_d,46,Fake-D,L3,early_concat,142,0.65210241954428,0.6807610993657506,0.028658679821470523,0.5374118937457727,0.5458056909209553,0.008393797175182627,0.21443860617250757,0.205760455219582,0.008678150952925567,0.6616198702186754,0.6470396868355756,0.014580183383099854
model_1_all_mpnet_base_v2,3,fake_d,47,Fake-D,L3,early_concat,142,0.6889828517735495,0.7326755931407094,0.04369274136715995,0.5697172952926559,0.5827568823230682,0.013039587030412303,0.20793777304219535,0.19073685194885315,0.017200921093342203,0.6986689238990466,0.66036181462831,0.03830710927073655
